,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.021039336987730348,True,-0.024772696932912786,True,-0.20037187773515067,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.05200713893042777,True,-0.17408214567455915,True,-0.03400338931800644,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,-0.02629611582049865,True,-0.033701555101569976,True,0.007763001524574798,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,-0.09048641706416671,True,-0.01520705540424271,True,-0.10253311216140935,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,-0.1517142075389228,True,-0.13827411877459367,True,0.31828833491104574,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,-0.04514443732215876,True,-0.19940455536919013,True,-0.1447861277978351,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,0.09042388711662427,True,0.013004715918022977,True,-0.0878169997198555,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,-0.2312714615041393,True,-0.0990052848233715,True,-0.09404083900338442,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,-0.07413486688212603,True,-0.010730219021852169,True,-0.12223496357217375,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,-0.13382288258522265,True,-0.16876235008376136,True,-0.11557428284513735,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,0.05363129184786958,True,-0.13375473767222118,True,-0.04853575718463021,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,-0.08031011658492497,True,-0.07333266698516852,True,-0.03908333796862898,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.07479089818578631,True,0.17350475572259413,True,-0.10497032054896746,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,-0.1972477499560833,True,-0.14108045915234835,True,-0.16407640112846805,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,0.24247255043020338,True,0.48004133753933653,True,-0.09278850788762347,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,0.0015866722616455307,True,0.08742704193595534,True,-0.1273469223525575,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,-0.024494399966097466,True,0.022071723342806486,True,-0.23180620084416526,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,-0.10315067038544055,True,-0.16130131075914875,True,-0.10762119810358758,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,-0.0948617566603991,True,-0.11628689197004956,True,-0.05533216702018667,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.046013866394856384,True,0.17931800281736301,True,-0.1368343146470581,1000,random,uniform,Lime,10,1,LEFTIST'>
