,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.12813535455360292,True,0.31293967352280044,True,6.307569991801678e-05,50,NG,dtw,500,1,NativeGuideCF'>
1,False,0.38225201322900343,True,0.7922846326302112,True,0.4373338804817213,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.0669717361706426,True,-0.43139900091291905,True,0.375649143958215,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.22283756901197568,True,-0.6606940481229385,True,0.2943753999735585,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.26728043882479335,True,-0.6564663847454205,True,-0.26339711766751445,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.3650430003473024,True,-0.6853672932407177,True,-0.1406314295819425,50,NG,dtw,500,1,NativeGuideCF'>
6,False,-0.09967023334929549,True,-0.2741501467658863,True,0.1912936383626869,50,NG,dtw,500,1,NativeGuideCF'>
7,False,0.2457162453777294,True,0.5090549249825588,True,0.22333158286181856,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.332624520279302,True,-0.7973869952339271,True,-0.01407123352537019,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.3088286583046795,True,-0.6664179323959099,True,-0.26089330383195447,50,NG,dtw,500,1,NativeGuideCF'>
10,False,0.18343337834415613,True,-0.1933128908652355,True,0.14724352284995604,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.24073470957181012,True,-0.7572840884018138,True,-0.41592380355757413,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.13633624099015534,True,-0.5711551167598233,True,0.24835685137303948,50,NG,dtw,500,1,NativeGuideCF'>
13,False,0.3135110646911262,True,0.579044492035937,True,0.5932996780514271,50,NG,dtw,500,1,NativeGuideCF'>
14,True,-0.3443557149588267,True,-0.755554233395655,True,0.1299392507658715,50,NG,dtw,500,1,NativeGuideCF'>
15,False,0.2623275580745974,True,0.3530008408105986,True,0.46120100433733946,50,NG,dtw,500,1,NativeGuideCF'>
16,False,0.09943993492641955,True,0.4784312003924727,True,-0.29408656335061345,50,NG,dtw,500,1,NativeGuideCF'>
17,False,0.2782456723059185,True,0.12613528908513813,True,0.3058434584127196,50,NG,dtw,500,1,NativeGuideCF'>
18,False,-0.31037853685181865,True,-0.6647060108931206,True,-0.017126878594996304,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.3311418141119398,True,-0.7178565026000691,True,-0.04595689997768973,50,NG,dtw,500,1,NativeGuideCF'>
