,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.23419446821409864,True,-0.46717011259868507,True,-0.9975927266863757,GRAD,False,Saliency_PTY'>
1,False,0.22697061412353955,True,-0.03925384753922231,True,0.7992988882455064,GRAD,False,Saliency_PTY'>
2,False,-0.39870822146884516,True,-0.9132464212808643,True,-0.05350055095148947,GRAD,False,Saliency_PTY'>
3,False,-0.42410071456947546,True,-0.971392355769894,True,-0.20667700765936062,GRAD,False,Saliency_PTY'>
4,False,0.12214337789749301,True,0.42084727033240305,True,0.6166982245122266,GRAD,False,Saliency_PTY'>
5,False,-0.27599443094615567,True,-0.7522173009112209,True,0.1475224676235644,GRAD,False,Saliency_PTY'>
6,False,-0.36229086798327087,True,-0.7405205101403621,True,-0.9113061361632486,GRAD,False,Saliency_PTY'>
7,False,0.2549864180246701,True,0.9689433359811775,True,0.7898450939791566,GRAD,False,Saliency_PTY'>
8,False,0.06954839560137337,True,0.9431625923084066,True,-0.5691221190802004,GRAD,False,Saliency_PTY'>
9,False,-0.0706590920159728,True,-0.26491707133612136,True,-0.6024271669155028,GRAD,False,Saliency_PTY'>
10,False,-0.18079241157294082,True,-0.634923962490264,True,-0.655658461794829,GRAD,False,Saliency_PTY'>
11,False,-0.41904655618200354,True,-0.966711437044344,True,-0.6989032939285537,GRAD,False,Saliency_PTY'>
12,False,0.4069443581379177,True,0.8605650814192725,True,-0.19147082214852174,GRAD,False,Saliency_PTY'>
13,False,-0.2553635121938136,True,-0.9625890675767782,True,-0.75263481540969,GRAD,False,Saliency_PTY'>
14,False,0.2808199386557777,True,0.9554456333803756,True,0.36736912161232826,GRAD,False,Saliency_PTY'>
15,False,-0.43710363106971634,True,-0.9767967692214038,True,-0.7680495677836688,GRAD,False,Saliency_PTY'>
16,False,-0.17710350122354063,True,-0.7160706997226223,True,0.1798935589957128,GRAD,False,Saliency_PTY'>
17,False,0.025715648447056153,True,0.9693960126337109,True,-0.5824275216736851,GRAD,False,Saliency_PTY'>
18,False,-0.25893373712362605,True,-0.9663436176807175,True,-0.09705350275044498,GRAD,False,Saliency_PTY'>
19,False,0.3905394347522127,True,0.7523262047788065,True,0.9684747358212236,GRAD,False,Saliency_PTY'>
