,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.010196362332066933,True,0.0752497115004367,True,-0.2418325119802694,FO,False,Saliency_PTY'>
1,False,-0.06769099538702322,True,0.006722274690407254,True,-0.18870733103160445,FO,False,Saliency_PTY'>
2,False,-0.11591041515026218,True,-0.1365747763130043,True,0.11310954377090927,FO,False,Saliency_PTY'>
3,False,-0.06730570053470177,True,0.031095293001692163,True,0.10721412758096711,FO,False,Saliency_PTY'>
4,False,-0.03869642002977982,True,-0.03710779916210134,True,-0.053718588095348775,FO,False,Saliency_PTY'>
5,False,0.04290150582730532,True,-0.2665620347479024,True,0.07182816665910918,FO,False,Saliency_PTY'>
6,False,0.10936136829836184,True,-0.1006833145519593,True,0.10010355172329098,FO,False,Saliency_PTY'>
7,False,-0.10029383286340311,True,-0.01758096456981756,True,0.08514442939374794,FO,False,Saliency_PTY'>
8,False,0.06398965213121845,True,0.0952786660188186,True,0.041878358782517625,FO,False,Saliency_PTY'>
9,False,-0.03420569966687199,True,-0.21243668516954714,True,-0.2726338628159494,FO,False,Saliency_PTY'>
10,False,-0.09550425264730927,True,0.06401178749709042,True,0.02606389982622406,FO,False,Saliency_PTY'>
11,False,0.1234039047864326,True,-0.2627015312815236,True,0.17378569606495692,FO,False,Saliency_PTY'>
12,False,0.31332836204376857,True,0.0076335855681904,True,-0.10351048211192246,FO,False,Saliency_PTY'>
13,False,0.11495596191464795,True,-0.010502576177137273,True,-0.08979487743180457,FO,False,Saliency_PTY'>
14,False,-0.07548960809042014,True,0.11259773705017938,True,0.20758544189616981,FO,False,Saliency_PTY'>
15,False,0.03329809814352342,True,0.04565264182138726,True,-0.23937303927294204,FO,False,Saliency_PTY'>
16,False,0.15348176879262562,True,0.12049877890729345,True,-0.3119040638696131,FO,False,Saliency_PTY'>
17,False,0.030917666532626235,True,-0.01793655019625584,True,0.24708916151818597,FO,False,Saliency_PTY'>
18,False,0.05507125957012216,True,-0.06848646977198675,True,0.13860500163028655,FO,False,Saliency_PTY'>
19,False,0.07833822771056687,True,-0.32400128199572226,True,0.105545085182995,FO,False,Saliency_PTY'>
