,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.048916684402367856,True,0.006635408883354477,True,-0.024984235353678465,FO,True,Saliency_PTY'>
1,False,0.06442060603021671,True,0.14107616627384253,True,-0.0747739911648542,FO,True,Saliency_PTY'>
2,False,0.18021465338906376,True,0.19117737308076246,True,-0.06346859460781219,FO,True,Saliency_PTY'>
3,False,0.10983051109331995,True,-0.11090876353563231,True,0.1375454054630559,FO,True,Saliency_PTY'>
4,False,-0.09933642773828881,True,0.2513342655617286,True,0.3162338265307902,FO,True,Saliency_PTY'>
5,False,0.004779671962729758,True,0.17435365222495475,True,-0.14631269689357096,FO,True,Saliency_PTY'>
6,False,-0.27986706158736774,True,-0.1597912186363151,True,0.13180071916639263,FO,True,Saliency_PTY'>
7,False,0.12231377954694991,True,-0.0801445767717105,True,-0.10759798672333895,FO,True,Saliency_PTY'>
8,False,-0.15779832381927927,True,-0.2533374393159751,True,0.02865539066641577,FO,True,Saliency_PTY'>
9,False,0.11311912215555364,True,-0.04449827734273573,True,-0.04871958397510247,FO,True,Saliency_PTY'>
10,False,-0.1568376853437282,True,0.13061800254252326,True,-0.4319617001327674,FO,True,Saliency_PTY'>
11,False,0.09366336667494864,True,-0.11584365626269902,True,-0.26192463364462776,FO,True,Saliency_PTY'>
12,False,0.0569225132518706,True,0.1626568137567052,True,0.005415172132277493,FO,True,Saliency_PTY'>
13,False,-0.09690751302359675,True,-0.012648403365948151,True,-0.1706394614663123,FO,True,Saliency_PTY'>
14,False,0.040162632883137456,True,-0.1615067005970067,True,-0.33338093919521555,FO,True,Saliency_PTY'>
15,False,0.041587646834104756,True,-0.09335998730841272,True,0.021023684040079572,FO,True,Saliency_PTY'>
16,False,0.0031777150302328954,True,-0.2032513570752226,True,0.17336511965783769,FO,True,Saliency_PTY'>
17,False,0.10238399269104541,True,0.03803538855431376,True,-0.12691274533623656,FO,True,Saliency_PTY'>
18,False,-0.09046504836090244,True,0.05218712190295666,True,0.30604797322071625,FO,True,Saliency_PTY'>
19,False,-0.16861545344904688,True,0.07144948328834216,True,0.434823434560013,FO,True,Saliency_PTY'>
