,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.11929613108843484,True,0.14687866504241898,True,0.134142963277273,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.13945254575508007,True,0.17157171574704022,True,-0.11289939142700797,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,-0.03713880049606688,True,0.026403231277522615,True,-0.13551311447681239,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.1339244986635847,True,0.18749563674655037,True,0.05424365578252629,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,-0.023963160950274117,True,0.017439807879437073,True,0.04248314986714194,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,-0.05092789501979794,True,0.1433993346855479,True,-0.14156140080456164,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,-0.04112604194709248,True,0.15295861912755163,True,0.05209931865633746,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.16960637176317964,True,0.25149022264247156,True,-0.3135144044332614,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.22368233809347882,True,0.08614186958191408,True,-0.4127141197275519,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,-0.10922880448797546,True,0.22095914428446478,True,-0.27351990328009446,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.10183674175080897,True,0.03810257105444484,True,-0.020834440826639593,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,-0.07611023718220522,True,0.13075930077269016,True,0.005435646465850857,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.06494864115781535,True,0.19378376814070417,True,0.01995413065397667,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,-0.031042065357919445,True,0.10503031646699815,True,-0.43436562033534926,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,0.1530452263286885,True,0.10029410335113167,True,-0.18055405836566213,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.2412526068757151,True,0.48172960376349977,True,-0.34754592562587566,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.12398574618565297,True,0.24553753045249618,True,0.0135524947346112,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,-0.1645586246191384,True,-0.04960348739500667,True,0.07200412671148614,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.028159395881220777,True,0.0006369206361733892,True,-0.027458608592660517,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.2600026128504396,True,0.3717106679228224,True,-0.19374209654483965,1000,random,uniform,SHAP,10,1,LEFTIST'>
