,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,-0.0001813830212603184,True,0.2839750247721552,True,-0.33446510331834706,authentic_opposing_information,100,TSEvo'>
1,False,0.018341446188361,True,-0.6406885590445387,True,-0.6838144349983656,authentic_opposing_information,100,TSEvo'>
2,False,-0.06600663931541997,True,-0.26628087872994394,True,0.4014251950457184,authentic_opposing_information,100,TSEvo'>
3,False,0.05171974933272951,True,0.46888076470738543,True,0.48381899679303003,authentic_opposing_information,100,TSEvo'>
4,False,-0.07498293524410261,True,-0.05775801603069897,True,-0.054412972065399065,authentic_opposing_information,100,TSEvo'>
5,False,-0.10417681997604085,True,0.1479785546957703,True,0.5155157422243516,authentic_opposing_information,100,TSEvo'>
6,False,0.1768716685130803,True,-0.10856990574990892,True,-0.2043593362290317,authentic_opposing_information,100,TSEvo'>
7,False,-6.278920789234369e-05,True,0.24857900434198932,True,-0.24809022653090007,authentic_opposing_information,100,TSEvo'>
8,False,0.13118447941197098,True,0.3217826337508014,True,0.27173398157767764,authentic_opposing_information,100,TSEvo'>
9,False,0.1427496234275471,True,0.03179938957474533,True,0.06580790900855026,authentic_opposing_information,100,TSEvo'>
10,False,-0.380439738675214,True,-0.6217408969010885,True,0.4996019649801407,authentic_opposing_information,100,TSEvo'>
11,False,0.0681414676050269,True,0.4832718369396773,True,0.3367424510684604,authentic_opposing_information,100,TSEvo'>
12,False,-0.02461633419683979,True,-0.36983017578043426,True,0.4519735387972815,authentic_opposing_information,100,TSEvo'>
13,False,-0.04576275671281927,True,-0.18007942358513704,True,-0.20383795752550576,authentic_opposing_information,100,TSEvo'>
14,False,-0.09146307432711215,True,-0.44176860270049645,True,0.2372716470049762,authentic_opposing_information,100,TSEvo'>
15,False,-0.08576376982029021,True,0.4111242207746424,True,0.32356221664658286,authentic_opposing_information,100,TSEvo'>
16,False,-0.011078761937985505,True,0.13643370039470185,True,0.0513864165597675,authentic_opposing_information,100,TSEvo'>
17,False,0.009933680581574785,True,-0.5243171029250457,True,-0.3759735805509745,authentic_opposing_information,100,TSEvo'>
18,False,-0.17139908646329255,True,0.4663452733714245,True,-0.17089797277541702,authentic_opposing_information,100,TSEvo'>
19,False,-0.08681399672740674,True,0.21888231732896923,True,-0.29107725474110674,authentic_opposing_information,100,TSEvo'>
