,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.17225474780057262,True,0.008944619518478126,True,0.008833267983523513,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,False,-0.09399142111535992,True,0.028255928423278547,True,0.06671106478684088,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,False,-0.0595505577454634,True,0.04972442807796578,True,0.17693759010055551,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,False,0.08300142997154866,True,0.11458608173911952,True,-0.016262380790269638,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,False,-0.12721328295213136,True,-0.039042231029027166,True,-0.07632368739287329,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,False,-0.0664418226573406,True,0.02220333313406751,True,0.1691128632043101,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,False,0.30466738321377856,True,0.16443458627764876,True,0.09212181185557389,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,False,0.019812125938345273,True,0.10068445916269894,True,0.04963019310965184,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,False,-0.1974904052482074,True,-0.12705177732084774,True,0.020828319226203193,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,False,0.04186348298203024,True,0.0374090833674252,True,-0.15392593693031525,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,False,-0.1796295813226511,True,-0.00543772740277376,True,-0.16875776103838733,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,False,-0.15365269147139968,True,-0.13961938581202551,True,-0.05549966907771128,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,False,-0.1928430123965243,True,-0.26952521281550207,True,0.02131355343147564,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,False,-0.24615143211388651,True,0.0361212005849306,True,-0.21977453918900325,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,False,-0.02797958929544772,True,-0.2415918563174612,True,-0.07533496376792545,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,False,0.06699509489154332,True,0.07288713184769083,True,-0.11487640338199662,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,False,0.26020267866793845,True,0.12079792397073227,True,0.08688620829377279,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
