,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.1743162129815134,True,,True,,authentic_opposing_information,100,TSEvo'>
1,True,-0.03637123254548741,True,,True,0.1581477309954681,authentic_opposing_information,100,TSEvo'>
2,True,-0.11674532608234492,True,,True,,authentic_opposing_information,100,TSEvo'>
3,True,,True,,True,,authentic_opposing_information,100,TSEvo'>
4,True,-0.094684555028742,True,,True,,authentic_opposing_information,100,TSEvo'>
5,True,-0.04537839642291139,True,,True,,authentic_opposing_information,100,TSEvo'>
6,True,-0.07249258403923951,True,,True,0.15428594245549226,authentic_opposing_information,100,TSEvo'>
7,True,-0.0869809648288513,True,,True,0.11902091782113258,authentic_opposing_information,100,TSEvo'>
8,True,-0.03675379988020848,True,,True,0.056952847561307036,authentic_opposing_information,100,TSEvo'>
9,True,,True,,True,,authentic_opposing_information,100,TSEvo'>
10,True,0.05036329719441502,True,,True,,authentic_opposing_information,100,TSEvo'>
11,False,,True,,True,,authentic_opposing_information,100,TSEvo'>
12,True,,True,,True,,authentic_opposing_information,100,TSEvo'>
13,True,0.0066441038800349956,True,,True,,authentic_opposing_information,100,TSEvo'>
14,True,-0.013725507593730299,True,,True,,authentic_opposing_information,100,TSEvo'>
15,True,,True,,True,,authentic_opposing_information,100,TSEvo'>
16,True,,True,,True,,authentic_opposing_information,100,TSEvo'>
17,True,,True,,True,,authentic_opposing_information,100,TSEvo'>
18,True,0.06753431739365845,True,,True,,authentic_opposing_information,100,TSEvo'>
19,True,0.12817254009455284,True,,True,-0.014718208166756185,authentic_opposing_information,100,TSEvo'>
