,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.039617067593136615,True,0.11728242064246083,True,0.10174628496736982,GS,True,Saliency_PTY'>
1,False,0.06679446997771762,True,0.061015976896700255,True,0.23314908995158198,GS,True,Saliency_PTY'>
2,False,0.09657430229197182,True,0.25334070657603197,True,-0.2987468607910182,GS,True,Saliency_PTY'>
3,False,0.07158790932084354,True,-0.17026664326703517,True,0.11886008256308846,GS,True,Saliency_PTY'>
4,False,-0.25001791202471213,True,-0.06306744522665203,True,0.046297708287900696,GS,True,Saliency_PTY'>
5,False,0.2714067439565701,True,0.10825847583390814,True,0.08206153077813337,GS,True,Saliency_PTY'>
6,False,0.14474634896783317,True,0.17929900930965473,True,0.3038683236924752,GS,True,Saliency_PTY'>
7,False,0.03950992645935528,True,0.04721482887309112,True,0.0919479093917056,GS,True,Saliency_PTY'>
8,False,-0.045452548417135585,True,0.0935872027123992,True,-0.2732335582146807,GS,True,Saliency_PTY'>
9,False,0.02001672857970819,True,-0.1886564714045395,True,0.17185847130859846,GS,True,Saliency_PTY'>
10,False,0.08559284647535689,True,0.30199270609497625,True,-0.15952928545925327,GS,True,Saliency_PTY'>
11,False,0.10955151098097783,True,-0.1345261956198646,True,0.17443140191519144,GS,True,Saliency_PTY'>
12,False,-0.14007155874396746,True,0.0474471771631112,True,0.003995734072930472,GS,True,Saliency_PTY'>
13,False,0.02553226343627638,True,0.3195976057175131,True,0.15195295625086214,GS,True,Saliency_PTY'>
14,False,0.05548277193795209,True,-0.11679699604929772,True,0.0920391140486946,GS,True,Saliency_PTY'>
15,False,-0.17075773756879897,True,0.004267284697774591,True,-0.0008539572624191973,GS,True,Saliency_PTY'>
16,False,-0.09577039815491448,True,-0.01804387819352397,True,-0.15628166967636922,GS,True,Saliency_PTY'>
17,False,0.1654863727118263,True,0.191171298406548,True,-0.2533722904438437,GS,True,Saliency_PTY'>
18,False,0.04495390761766552,True,0.13985133363186086,True,0.03167470174626481,GS,True,Saliency_PTY'>
19,False,0.03638765905645876,True,-0.04681721802035051,True,0.21070050522996886,GS,True,Saliency_PTY'>
