,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.026977877754480278,True,0.9294085772139944,True,0.5740787912676361,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,-0.06169092755389072,True,0.0032207063366818806,True,0.0852072541493064,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,0.13882808462687066,True,-0.08177923784192015,True,-0.06181830794591131,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,-0.0428856772257316,True,0.05910838741592912,True,-0.08363058608873904,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.3406570454073086,True,0.39763165675648865,True,0.43818418786099117,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,0.19357938020736554,True,-0.12024865168597229,True,0.5501197338384173,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,0.2870279072422961,True,0.593796259600972,True,0.5399048629916735,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,-0.16970513057240447,True,-0.04647243964712819,True,-0.057941258837366436,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,0.011887996158179084,True,-0.09923138543159322,True,-0.06982849648668774,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,0.3063920245868727,True,0.4346189464430329,True,0.5994179990575135,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,-0.16930818944743342,True,-0.11570335815212994,True,-0.08635596106629365,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,-0.15726424283847373,True,0.1441879008747849,True,0.22276314393580876,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,0.3002600439548678,True,0.3496634995408197,True,-0.652132639582962,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.060833056413204877,True,0.00910305134656137,True,-0.20069745857894367,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,-0.1271483191091435,True,-0.17341242704017773,True,-0.07492807490700147,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,0.17028304699530245,True,-0.08728918592279432,True,0.1253402475928255,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.3419933322419352,True,0.33034409565093237,True,0.46298588842884736,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,-0.1519227126999385,True,0.05349073185008044,True,-0.18030433082025257,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,-0.009072789533247564,True,0.02589975155949791,True,0.06428635055577503,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,0.0003303323265151179,True,0.11743727482380735,True,0.299476800413281,1000,random,uniform,Lime,10,1,LEFTIST'>
