,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.008681710477418147,True,-0.29664028408678766,True,-0.003915735590326808,FO,True,Saliency_PTY'>
1,False,0.0031693158056819958,True,-0.03216370993084046,True,0.06030920812847109,FO,True,Saliency_PTY'>
2,False,0.12101478065051648,True,0.02122823032018767,True,-0.07007711846706915,FO,True,Saliency_PTY'>
3,False,-0.03738305851843344,True,0.044104943305747435,True,-0.2974456842316469,FO,True,Saliency_PTY'>
4,False,-0.17168984524356476,True,-0.011008650653059743,True,-0.19238854907207514,FO,True,Saliency_PTY'>
5,False,-0.13126076249919633,True,-0.15860695147710532,True,-0.07253751956125337,FO,True,Saliency_PTY'>
6,False,0.09508409313655022,True,0.06601231929795781,True,0.07297994230342904,FO,True,Saliency_PTY'>
7,False,-0.02395929868498947,True,-0.10460482531189655,True,0.0656291273134244,FO,True,Saliency_PTY'>
8,False,-0.10748091510477205,True,0.06820770493723724,True,0.13102022280479397,FO,True,Saliency_PTY'>
9,False,-0.028217549646633235,True,0.10482763486781563,True,-0.0784416148287688,FO,True,Saliency_PTY'>
10,False,-0.09594023676513085,True,-0.02750724682856177,True,0.0759515666203907,FO,True,Saliency_PTY'>
11,False,-0.10505133620025016,True,0.15359170837619418,True,-0.2217303304903251,FO,True,Saliency_PTY'>
12,False,-0.013396463128977878,True,-0.18141461227735214,True,-0.18480348272022057,FO,True,Saliency_PTY'>
13,False,0.07405709627403077,True,0.17221997098889838,True,0.14702984261673271,FO,True,Saliency_PTY'>
14,False,0.09754427478106548,True,0.20292339666395706,True,0.07339033092424628,FO,True,Saliency_PTY'>
15,False,-0.1354515230028885,True,0.053796766950854384,True,-0.05148842284996099,FO,True,Saliency_PTY'>
16,False,-0.14496768479704264,True,0.07087009435499887,True,-0.15791588276738175,FO,True,Saliency_PTY'>
17,False,0.13127803982834715,True,0.020665404086602196,True,-0.13468802993314,FO,True,Saliency_PTY'>
18,False,0.013052821382238941,True,-0.11238433662749192,True,0.22733580079370813,FO,True,Saliency_PTY'>
19,False,-0.14040409046154428,True,-0.008153161856085445,True,-0.2398472970458792,FO,True,Saliency_PTY'>
