,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.04993896580092699,True,0.08515171395564419,True,-0.08291032685701709,50,NG,dtw,500,1,NativeGuideCF'>
1,False,0.047073092882676484,True,0.13993479908801423,True,-0.007593388086870011,50,NG,dtw,500,1,NativeGuideCF'>
2,False,0.1285357868120514,True,0.28252888973831963,True,0.026540882443327883,50,NG,dtw,500,1,NativeGuideCF'>
3,False,0.061478889284935986,True,0.06306792143154215,True,-0.07760427593492558,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.010279325374367317,True,-0.1670846193906671,True,0.0629763214182651,50,NG,dtw,500,1,NativeGuideCF'>
5,False,0.05815712650246551,True,0.012565769650650083,True,-0.07598316463609393,50,NG,dtw,500,1,NativeGuideCF'>
6,True,0.01689081725481486,True,-0.015143989376210901,True,-0.19612348032577118,50,NG,dtw,500,1,NativeGuideCF'>
7,False,-0.05716637666649336,True,-0.2293861494557767,True,-0.17624133573308734,50,NG,dtw,500,1,NativeGuideCF'>
8,False,0.2027792621706053,True,0.16904553581692336,True,0.007592874894367261,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.057445397537435466,True,0.011122354776368188,True,-0.09786743821929758,50,NG,dtw,500,1,NativeGuideCF'>
10,False,0.029792725471490426,True,-0.4086486704069484,True,-0.11895514165218782,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.2614318178958076,True,-0.22094011188079157,True,0.08370101230390514,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.012510667943593368,True,0.07466288539106845,True,-0.13988752868236823,50,NG,dtw,500,1,NativeGuideCF'>
13,False,0.19931839344893348,True,0.04306973368019662,True,-0.13721637052031557,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.04218597065995039,True,-0.29049128258236256,True,0.0826249098061035,50,NG,dtw,500,1,NativeGuideCF'>
15,False,-0.025923964323337524,True,-0.05544380147215161,True,-0.19525929062755445,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.0916324810327009,True,-0.19675644502043105,True,-0.0028453947907925324,50,NG,dtw,500,1,NativeGuideCF'>
17,True,0.04945983858271556,True,-0.024575987746833543,True,-0.2173369155265104,50,NG,dtw,500,1,NativeGuideCF'>
18,False,-0.031927693056888105,True,-0.09994638584154154,True,-0.010303451620139263,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.19263446070013454,True,-0.2527621892516432,True,0.033034613956886005,50,NG,dtw,500,1,NativeGuideCF'>
