,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,-0.06422192106819476,True,-0.13751496009600708,True,-0.03156644374855124,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,-0.02518271942571492,True,-0.014321477304773117,True,0.05456465261494555,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,0.06671189506748144,True,0.10751160794870855,True,0.05637641678826392,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,0.038693751490690605,True,0.015820011770760884,True,0.13764413972117603,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,-0.08219325898935699,True,0.05352872545711595,True,0.0833266830625324,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,-0.14083271081036916,True,0.07680564683928509,True,-0.1832969813443061,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,-0.00686644047918405,True,-0.19207187123832697,True,0.17194571397666736,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.05714531756659222,True,0.424845141002795,True,-0.18943414586666366,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,0.04239202768173266,True,-0.036357504870967554,True,0.1974644021491212,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,-0.017700882737466117,True,-0.0783582279441739,True,-0.267447475082569,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,0.09099640868330018,True,0.025400673705222965,True,0.1838786692281616,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,-0.31966749240667724,True,0.029247915224185714,True,0.07215810591238789,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,-0.059458508424931535,True,-0.05315708564918353,True,-0.05081670135265496,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,-0.05890674989260833,True,0.08365336214894156,True,-0.06398347644459143,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,-0.1259813608446845,True,-0.0972797874653287,True,0.17010511264352784,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,0.004100462466267413,True,0.0719166524211556,True,0.09090972561823352,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,-0.035880210783448885,True,0.0016785825384841697,True,-0.1880839536633667,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,0.15966619434585647,True,0.16668603027587975,True,-0.026645950713651143,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,-0.18584840018822466,True,-0.35941673143285063,True,0.07929889277364796,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,0.03505653539021808,True,-0.0663128886673869,True,-0.2034607028900111,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
