,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.23088372226106055,True,0.173890043396968,True,0.04243461382408442,GS,False,Saliency_PTY'>
1,False,-0.11958190651503453,True,0.15482123245184012,True,0.06233682588409469,GS,False,Saliency_PTY'>
2,False,0.08956833697358375,True,0.1391127192580505,True,-0.16543012219965342,GS,False,Saliency_PTY'>
3,False,-0.12235576187285473,True,-0.26800434961802627,True,-0.21770175880910134,GS,False,Saliency_PTY'>
4,False,0.042624186587565255,True,0.16689409862101415,True,0.11351391470858617,GS,False,Saliency_PTY'>
5,False,0.1065624869042448,True,-0.2808944558480222,True,-0.016250999577517092,GS,False,Saliency_PTY'>
6,False,0.009344405488521616,True,-0.10019547483721988,True,0.2014625487501478,GS,False,Saliency_PTY'>
7,False,-0.0792257510486992,True,0.05633035277963291,True,-0.11125382197676184,GS,False,Saliency_PTY'>
8,False,0.010165921825352286,True,-0.22492847894815185,True,0.22220995721762074,GS,False,Saliency_PTY'>
9,False,0.04843880842412007,True,-0.20487373158351083,True,-0.05539804161277182,GS,False,Saliency_PTY'>
10,False,-0.19348011383634153,True,0.05259104118559643,True,0.04349512652251853,GS,False,Saliency_PTY'>
11,False,0.5419612073803968,True,0.5245235917857326,True,0.0018665377040907741,GS,False,Saliency_PTY'>
12,False,-0.020732034045936536,True,0.06191291882012531,True,0.03233685228116589,GS,False,Saliency_PTY'>
13,False,0.14245823270134242,True,-0.004100618522417838,True,-0.09335660472190666,GS,False,Saliency_PTY'>
14,False,0.06676203087032244,True,0.026592755525916695,True,0.03531090884656498,GS,False,Saliency_PTY'>
15,False,-0.022108262657702958,True,-0.025383400298098074,True,0.1180915752832354,GS,False,Saliency_PTY'>
16,False,-0.04833288970970378,True,-0.14592943995615912,True,-0.09093198082863554,GS,False,Saliency_PTY'>
17,False,0.10819145544417645,True,0.42626996029381276,True,0.044079583181532475,GS,False,Saliency_PTY'>
18,False,0.04163521658957857,True,0.06708446187431445,True,0.009138514625368176,GS,False,Saliency_PTY'>
19,False,-0.13672099071316263,True,0.2199010767230212,True,0.27395022799356705,GS,False,Saliency_PTY'>
