,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.0918995162297422,True,-0.324267175389226,True,0.054244248825469445,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,-0.026973850737741608,True,-0.18936298451860994,True,-0.16286500093781514,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.027780164937498547,True,0.033797337714045195,True,0.004617684039993332,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.08582583129961052,True,-0.07535288238055256,True,-0.02245948136603324,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.07087445733678603,True,0.4345841498168852,True,0.21035103251779136,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,-0.16429715836895772,True,0.6029772261639536,True,0.08402166868395416,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,-0.08779259368063594,True,0.15316507055236966,True,0.12132846545779144,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.06414600465786552,True,-0.07593611476764765,True,0.01646293902560015,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.13663374847722298,True,0.06428733323834761,True,0.04862676308909347,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,-0.0884855969615902,True,0.7279569519092455,True,-0.1466205544160933,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.17161431558413906,True,0.17236837266457672,True,-0.11769835481542319,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.13504058497120308,True,0.6284249528027727,True,-0.0318890136130613,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,-0.12971893554376152,True,0.7199522603224292,True,0.13405912185018598,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.005167283872841818,True,0.061921837593926075,True,0.1363139538864131,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,-0.12687009602841698,True,0.017437722227111783,True,0.05233648564451586,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,0.107329424922432,True,0.7424215317954725,True,0.23967234093460693,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,-0.006443736161368367,True,0.12402350357756908,True,-0.04738525292804265,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.061100136820265154,True,0.4130212348830299,True,0.19222694313258049,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,-0.08969586974833273,True,0.056222406979198614,True,0.1929326305659738,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.0980040550931323,True,-0.24086868610983939,True,0.1117738655159026,1000,random,uniform,SHAP,10,1,LEFTIST'>
