,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,0.24484430148204717,True,0.11456343448829666,True,0.03652383715982878,authentic_opposing_information,100,TSEvo'>
1,False,-0.04690797452448229,True,-0.1568308835496688,True,0.028109398648549392,authentic_opposing_information,100,TSEvo'>
2,False,0.1300836541455513,True,-0.013853244313287104,True,0.14752578404587366,authentic_opposing_information,100,TSEvo'>
3,False,-0.12034269071629426,True,-0.036973766592008774,True,0.11246711764971702,authentic_opposing_information,100,TSEvo'>
4,False,-0.11827145063191401,True,-0.1338291198242084,True,0.00984591137502051,authentic_opposing_information,100,TSEvo'>
5,False,-0.14292179520484488,True,-0.2751997826104316,True,-0.0618875834639825,authentic_opposing_information,100,TSEvo'>
6,False,-0.05205548913110212,True,-0.18213570719496572,True,-0.11713884199920543,authentic_opposing_information,100,TSEvo'>
7,False,0.12657135204190798,True,0.0008109171794114774,True,0.2366752794784015,authentic_opposing_information,100,TSEvo'>
8,False,0.1255574050780723,True,0.2629817113449422,True,0.09928967726249287,authentic_opposing_information,100,TSEvo'>
9,False,0.23428389952345932,True,0.5285999287487154,True,-0.021746730810542788,authentic_opposing_information,100,TSEvo'>
10,False,0.18393978335564348,True,0.11773232443920115,True,-0.016833122521800234,authentic_opposing_information,100,TSEvo'>
11,False,-0.28851406848939987,True,-0.28454151281642953,True,-0.08673065531036696,authentic_opposing_information,100,TSEvo'>
12,False,0.22706518374887225,True,0.29193475145768644,True,-0.21639453788206334,authentic_opposing_information,100,TSEvo'>
13,False,0.07119430232581318,True,-0.11671930529797482,True,-0.17388049377318976,authentic_opposing_information,100,TSEvo'>
14,False,0.21716218592951678,True,0.22978966779686943,True,0.0980804834031628,authentic_opposing_information,100,TSEvo'>
15,False,-0.05581316803157881,True,0.1413247566970508,True,0.14304230501812393,authentic_opposing_information,100,TSEvo'>
16,False,0.20770141159222216,True,0.2430186195560326,True,0.003884427017825071,authentic_opposing_information,100,TSEvo'>
17,False,0.09445426582930837,True,-0.01700666637563475,True,0.30444768301334435,authentic_opposing_information,100,TSEvo'>
18,False,0.03497796476307669,True,0.33330507899051404,True,0.1295798725422956,authentic_opposing_information,100,TSEvo'>
19,False,0.043740380482796146,True,-0.22297388987086286,True,-0.06467360176019121,authentic_opposing_information,100,TSEvo'>
