,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.10322715749077509,True,-0.1833387695350123,True,-0.18181621365575834,FO,True,Saliency_PTY'>
1,False,-0.0329111214813845,True,-0.2595051330102396,True,-0.13035744994874907,FO,True,Saliency_PTY'>
2,False,0.15446627465310267,True,0.4127392357282413,True,0.3421274904614002,FO,True,Saliency_PTY'>
3,False,0.13292732066160262,True,0.03778325319219377,True,0.17569763484322293,FO,True,Saliency_PTY'>
4,False,-0.14111550770716555,True,-0.20686605405831043,True,-0.09805587547580977,FO,True,Saliency_PTY'>
5,False,-0.16076492368038295,True,-0.2776103267425354,True,-0.26501279055811655,FO,True,Saliency_PTY'>
6,False,0.19848066030918102,True,0.3005271714793625,True,0.11376252713084373,FO,True,Saliency_PTY'>
7,True,-0.11992149847878625,True,-0.3184955019278775,True,-0.3163225255371074,FO,True,Saliency_PTY'>
8,False,-0.09529618614434886,True,-0.10824478582014246,True,-0.3185544250984663,FO,True,Saliency_PTY'>
9,False,-0.30166284983351255,True,-0.32023368601450636,True,-0.40292487205602423,FO,True,Saliency_PTY'>
10,False,0.13821305892494334,True,0.33397620222950664,True,0.22032542909780342,FO,True,Saliency_PTY'>
11,False,-0.16999177946139124,True,-0.15105060316282493,True,-0.46736345416132885,FO,True,Saliency_PTY'>
12,False,0.05924223902240258,True,0.4048599075283717,True,0.4591173574835249,FO,True,Saliency_PTY'>
13,False,-0.19589688970664285,True,-0.24272725269988907,True,-0.08723117250551207,FO,True,Saliency_PTY'>
14,False,0.016825152687478525,True,-0.09710747554812738,True,-0.2256375611502608,FO,True,Saliency_PTY'>
15,False,0.0018120783857730766,True,-0.07246169642344777,True,-0.21535111194215284,FO,True,Saliency_PTY'>
16,False,0.1961892349895219,True,0.16984550974029455,True,0.26386075114051744,FO,True,Saliency_PTY'>
17,True,0.23636744962477282,True,0.3613036840774192,True,0.32417425046600684,FO,True,Saliency_PTY'>
18,False,-0.25995466980188386,True,-0.1395315905178088,True,-0.1453016986615796,FO,True,Saliency_PTY'>
19,False,-0.38862248849622794,True,-0.11988065497202725,True,-0.009549423042417505,FO,True,Saliency_PTY'>
