,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.18807192938132788,True,0.26470009779861287,True,0.26639147185567214,50,NG,dtw,500,1,NativeGuideCF'>
1,False,0.07585970887753228,True,0.052634533207089156,True,0.016236697513643997,50,NG,dtw,500,1,NativeGuideCF'>
2,False,0.03697539696078719,True,0.17735093847299255,True,-0.051805754752451534,50,NG,dtw,500,1,NativeGuideCF'>
3,False,0.09279438922775948,True,-0.03359668526822884,True,0.11674738459337174,50,NG,dtw,500,1,NativeGuideCF'>
4,False,0.0816623211613908,True,0.13427846365066992,True,0.09242427016237875,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.10816338717955473,True,-0.053650560055414284,True,0.040302990826134893,50,NG,dtw,500,1,NativeGuideCF'>
6,False,-0.22349449662850984,True,0.18142297885242195,True,0.01012117878014844,50,NG,dtw,500,1,NativeGuideCF'>
7,False,-0.030464088351100774,True,0.24093578839863639,True,-0.06727596075275487,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.1481131189389249,True,-0.33196597484485624,True,-0.06545200285704418,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.019778655316807586,True,-0.16681923353228317,True,-0.326091656595689,50,NG,dtw,500,1,NativeGuideCF'>
10,False,-0.005833528052860872,True,-0.03864024870469587,True,-0.1943199184590734,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.05569449166430164,True,-0.014639539893192149,True,0.10554164718388553,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.019207264877799016,True,-0.1223671246674493,True,0.12284780583081249,50,NG,dtw,500,1,NativeGuideCF'>
13,False,0.0727880007566995,True,0.09131419593964384,True,-0.0854777108218078,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.033324487794717146,True,-0.10758053429088556,True,0.012695474567883627,50,NG,dtw,500,1,NativeGuideCF'>
15,False,0.029981580214752456,True,0.044780307746216386,True,-0.04472093437954167,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.014689271269064415,True,-0.06250039528139623,True,-0.2570488379222395,50,NG,dtw,500,1,NativeGuideCF'>
17,False,0.028136724931673338,True,0.22585630057222078,True,-0.05094530204898048,50,NG,dtw,500,1,NativeGuideCF'>
18,False,-0.11005792379234113,True,-0.36622976495612675,True,-0.10180596435430751,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.03130652499719511,True,-0.04449881321912347,True,0.13804611512674475,50,NG,dtw,500,1,NativeGuideCF'>
