,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.0043773789998329486,True,0.025037395918544418,True,0.06976022303291285,GRAD,False,Saliency_PTY'>
1,False,-0.23089737108996136,True,-0.11386693595864757,True,0.09469273875399077,GRAD,False,Saliency_PTY'>
2,False,-0.2519244941330209,True,-0.020133380282264437,True,-0.13554177659384467,GRAD,False,Saliency_PTY'>
3,False,0.05629030243284032,True,0.043017779046232926,True,-0.10264273870467355,GRAD,False,Saliency_PTY'>
4,False,-0.0650006970000569,True,-0.08257558348227996,True,0.014633442781299553,GRAD,False,Saliency_PTY'>
5,False,0.1362377609129762,True,0.2829521343167623,True,0.07984498444774576,GRAD,False,Saliency_PTY'>
6,False,0.08903826479006594,True,0.0390437458370754,True,0.02671467278331159,GRAD,False,Saliency_PTY'>
7,False,0.0987989175135354,True,0.12157152784419097,True,-0.1476693563542302,GRAD,False,Saliency_PTY'>
8,False,0.15900104347832253,True,0.3336268252452594,True,-0.036472426615841574,GRAD,False,Saliency_PTY'>
9,False,0.05521593549612375,True,0.1707917582943821,True,0.07271961559261123,GRAD,False,Saliency_PTY'>
10,False,0.23086792133644413,True,0.2684845547152994,True,0.021411393919240646,GRAD,False,Saliency_PTY'>
11,False,-0.0391836651456155,True,0.05951210841905717,True,0.014730338094100922,GRAD,False,Saliency_PTY'>
12,False,0.0815397504913951,True,0.08414528025528933,True,-0.10649249905621747,GRAD,False,Saliency_PTY'>
13,False,-0.20872641120837887,True,0.04061417316355012,True,0.08467100536233879,GRAD,False,Saliency_PTY'>
14,False,0.120257155188459,True,0.04101332054075058,True,0.06263008586490992,GRAD,False,Saliency_PTY'>
15,False,0.16171884184191612,True,0.2852508191746904,True,0.14917675246076,GRAD,False,Saliency_PTY'>
16,False,-0.09582327288487233,True,0.010297135682675164,True,0.2069694552251539,GRAD,False,Saliency_PTY'>
17,False,-0.02907037702967449,True,-0.1314110688472971,True,-0.09382625361607766,GRAD,False,Saliency_PTY'>
18,False,0.012704183644028056,True,0.07676567644373271,True,-0.12279763641615869,GRAD,False,Saliency_PTY'>
19,False,0.12575284061700792,True,-0.038930815663956446,True,0.2700862666528149,GRAD,False,Saliency_PTY'>
