,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,-0.26946319010137015,True,0.36426790794537994,True,0.26582354321173696,mutate_both,100,TSEvo'>
1,False,0.03163998796966967,True,-0.6246634110039115,True,-0.422193393230883,mutate_both,100,TSEvo'>
2,False,-0.13695419613026324,True,-0.42259350546457486,True,-0.4747519894879915,mutate_both,100,TSEvo'>
3,False,-0.04093034782558586,True,0.03688935717354875,True,0.19043466547709947,mutate_both,100,TSEvo'>
4,False,0.0232105781538475,True,0.3467931176593147,True,-0.21118894636920646,mutate_both,100,TSEvo'>
5,False,-0.03669314607079504,True,-0.27726990127560414,True,-0.09472171626857173,mutate_both,100,TSEvo'>
6,False,-0.06853713259671838,True,0.5391432463585871,True,0.5634307178822534,mutate_both,100,TSEvo'>
7,False,0.12237750978353812,True,-0.26672047737771315,True,-0.015030801717579775,mutate_both,100,TSEvo'>
8,False,-0.06728437788271054,True,0.3611680258305543,True,0.2717841175764244,mutate_both,100,TSEvo'>
9,False,0.31995885662010326,True,0.5472138828141916,True,0.2065839125713609,mutate_both,100,TSEvo'>
10,False,0.12678648084524347,True,-0.5534895053053888,True,-0.7200396149584198,mutate_both,100,TSEvo'>
11,False,-0.08181029215460885,True,0.038019301258358215,True,-0.2546630918331556,mutate_both,100,TSEvo'>
12,False,-0.11727064756021965,True,-0.1927019300203488,True,-0.6360357092094389,mutate_both,100,TSEvo'>
13,False,-0.06241170162285611,True,0.02832846283853721,True,-0.21474666336072537,mutate_both,100,TSEvo'>
14,False,-0.07437758279909797,True,-0.2308105272654121,True,0.004050095772169797,mutate_both,100,TSEvo'>
15,False,-0.01699459726233504,True,-0.13160995932859673,True,-0.0006593613611997982,mutate_both,100,TSEvo'>
16,False,-0.1498428016166652,True,0.48340731629414546,True,0.09272725077322193,mutate_both,100,TSEvo'>
17,False,0.051592162200748935,True,-0.5842190540467658,True,-0.2468304599208912,mutate_both,100,TSEvo'>
18,False,0.1630191720916261,True,0.059159449658492964,True,0.002764119037582026,mutate_both,100,TSEvo'>
19,False,0.18323674600000928,True,0.1926088802946873,True,0.11187291287063321,mutate_both,100,TSEvo'>
