,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.20168879642762305,True,0.13707170845593153,True,-0.22445716323567683,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,False,-0.054851673131240834,True,-0.02400871515175441,True,-0.37230777772988394,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,False,0.2139220051816317,True,0.1554090089916732,True,-0.09620097696049645,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,False,0.07202207179882421,True,0.06587518603272968,True,0.09877126514259355,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,False,-0.011255051504239116,True,-0.15200475856489265,True,-0.07611876752701242,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,False,-0.015793509304622966,True,0.15129204270741461,True,0.008110659505658271,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,False,0.020465294088422535,True,-0.03427091401739568,True,-0.08320514627382875,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,False,-0.025541350877294217,True,-0.11019490980194994,True,0.11463055827072528,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,False,0.09238908950481928,True,0.15348716928479816,True,0.013607077096352813,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,False,-0.1495507574325673,True,-0.19893473608289192,True,0.05761443199888088,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,False,0.0027095488493720623,True,0.07194547512040239,True,0.056154916796560296,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,False,-0.09433112398181907,True,-0.2334913576054103,True,0.14506457401210732,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,False,-0.012492451009072422,True,-0.12532778867823716,True,-0.0799303559049623,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,False,0.07078953103024524,True,-0.12787587403956127,True,-0.09464067156480108,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,False,-0.03892373420193381,True,0.04967082670457002,True,0.04662793879859931,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,False,-0.032494755680861846,True,0.020111845587914432,True,-0.2640935435624153,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,False,0.2664213643605732,True,-0.22793583298465478,True,-0.11178853258908962,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,False,-0.09260289961053321,True,-0.10414716970946632,True,0.1020789318274419,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
