,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.08137150581642118,True,0.2540186381174952,True,-0.17678959811926798,SG,False,Saliency_PTY'>
1,False,0.08526389887059885,True,-0.12341781671571499,True,0.09865166249142635,SG,False,Saliency_PTY'>
2,False,-0.04449073493423759,True,0.007357015908933617,True,0.035775553317211335,SG,False,Saliency_PTY'>
3,False,0.03325353931012478,True,0.2419317680119077,True,-0.043073713121321605,SG,False,Saliency_PTY'>
4,False,-0.08954109022326465,True,-0.15275177430069586,True,0.07254952013469719,SG,False,Saliency_PTY'>
5,False,-0.0936924828623922,True,0.12562502028721806,True,-0.25398622530450193,SG,False,Saliency_PTY'>
6,False,0.13941224179059947,True,0.14299651559786178,True,-0.10039401574062536,SG,False,Saliency_PTY'>
7,False,-0.00968872135942328,True,-0.04969574756840407,True,-0.07969038278732533,SG,False,Saliency_PTY'>
8,False,-0.09800526401529516,True,-0.23578405907528813,True,-0.04598712217716022,SG,False,Saliency_PTY'>
9,False,-0.16620883403561765,True,0.004081424746110933,True,0.058111192984374054,SG,False,Saliency_PTY'>
10,False,-0.061053058955237015,True,-0.17299932441491603,True,-0.04571525681302361,SG,False,Saliency_PTY'>
11,False,0.2702869933933447,True,0.04982459729935497,True,0.02872225038688375,SG,False,Saliency_PTY'>
12,False,0.011680908378918829,True,0.10278077929354329,True,0.011958954864710932,SG,False,Saliency_PTY'>
13,False,0.21576706145010024,True,0.08677382233238246,True,-0.023199661068944458,SG,False,Saliency_PTY'>
14,False,-0.028606940543139565,True,0.21312848444554455,True,-0.024874766516576708,SG,False,Saliency_PTY'>
15,False,-0.010570836189734551,True,0.11909474217422747,True,0.053688795693866316,SG,False,Saliency_PTY'>
16,False,0.10229148839861234,True,0.061725175269125396,True,0.031073936442076122,SG,False,Saliency_PTY'>
17,False,0.11871939991583887,True,0.20641310970428703,True,-0.028214352488075165,SG,False,Saliency_PTY'>
18,False,0.02615668853180762,True,0.061856255739590874,True,-0.11987660303120251,SG,False,Saliency_PTY'>
19,False,0.03852731632331344,True,-0.03919500529125753,True,0.01503319660144772,SG,False,Saliency_PTY'>
