,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.05541881242834214,True,0.07021411001175808,True,-0.05463918328307935,GS,True,Saliency_PTY'>
1,False,0.09949724793412966,True,-0.20014143328973738,True,-0.04084538159065089,GS,True,Saliency_PTY'>
2,False,0.10223568142119488,True,0.08072470061469686,True,-0.16669959407517307,GS,True,Saliency_PTY'>
3,False,-0.13079830491565836,True,-0.3888062113039708,True,-0.10479015654672943,GS,True,Saliency_PTY'>
4,False,-0.05596355870883542,True,0.05544081413417603,True,-0.0161744651098922,GS,True,Saliency_PTY'>
5,False,0.11230668858384724,True,-0.28805548952774335,True,-0.05461419860680343,GS,True,Saliency_PTY'>
6,False,0.001753011811409738,True,-0.15682000705963722,True,0.2403843749297907,GS,True,Saliency_PTY'>
7,False,0.10467067105162936,True,-0.0207908359640512,True,-0.14290120047302093,GS,True,Saliency_PTY'>
8,False,-0.09569177046270144,True,-0.12089521414622041,True,0.009137943989201452,GS,True,Saliency_PTY'>
9,False,-0.15961440687216882,True,-0.1845619260871647,True,-0.1199407852783316,GS,True,Saliency_PTY'>
10,False,-0.07034868424683821,True,-0.09243957940335146,True,0.16628162508735972,GS,True,Saliency_PTY'>
11,False,0.13279560402637106,True,-0.29010798972467483,True,-0.15447232471167416,GS,True,Saliency_PTY'>
12,False,-0.2171091436359496,True,0.2489558852594618,True,0.29160328254774465,GS,True,Saliency_PTY'>
13,False,0.11769286348638067,True,0.011747079027267533,True,0.1720482044197021,GS,True,Saliency_PTY'>
14,False,0.0740394598950701,True,-0.10477408436002203,True,-0.06190051114429698,GS,True,Saliency_PTY'>
15,False,0.03929027124564394,True,-0.006290370836911895,True,-0.08419128910207459,GS,True,Saliency_PTY'>
16,False,-0.02998776390363501,True,-0.30847755485205125,True,-0.16436689121078177,GS,True,Saliency_PTY'>
17,False,0.14793698819472093,True,-0.13141255868073917,True,-0.15022013770391404,GS,True,Saliency_PTY'>
18,False,-0.08488337007953095,True,-0.1277424473933532,True,-0.23411458728376897,GS,True,Saliency_PTY'>
19,False,-0.005149175623837026,True,-0.1997811578477489,True,-0.073768475703138,GS,True,Saliency_PTY'>
