,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.17528806829133303,True,0.4447808857422794,True,0.2360556447607035,GRAD,False,Saliency_PTY'>
1,False,-0.1784561389969158,True,0.25054310687889236,True,-0.11491053356549913,GRAD,False,Saliency_PTY'>
2,False,-0.042322549336501446,True,-0.2940303901052869,True,-0.19903663587119344,GRAD,False,Saliency_PTY'>
3,False,0.035396089563743224,True,0.03568313565800341,True,-0.07093814301933771,GRAD,False,Saliency_PTY'>
4,False,-0.17981593079220018,True,-0.6804769060166197,True,-0.747400413698064,GRAD,False,Saliency_PTY'>
5,False,-0.0656289111804491,True,-0.31672806597205233,True,-0.03621870085587362,GRAD,False,Saliency_PTY'>
6,False,0.26327595337859483,True,0.9058199256932429,True,0.6233226972257471,GRAD,False,Saliency_PTY'>
7,False,-0.4342897279559151,True,-0.920287547184126,True,-0.735865799114038,GRAD,False,Saliency_PTY'>
8,False,-0.1921614858271346,True,-0.1147218827861267,True,-0.20060767018342676,GRAD,False,Saliency_PTY'>
9,False,-0.0868039278490439,True,-0.8308124304809028,True,-0.5649854197533944,GRAD,False,Saliency_PTY'>
10,False,-0.46076776431841565,True,-0.7383812719994639,True,-0.380120218769944,GRAD,False,Saliency_PTY'>
11,False,0.31185982510343363,True,0.7780521314418004,True,0.47733853002318677,GRAD,False,Saliency_PTY'>
12,False,-0.3196931653200924,True,-0.794245405763924,True,-0.2839261334019883,GRAD,False,Saliency_PTY'>
13,False,0.3151820169096192,True,0.7203719051902223,True,0.8049466010308229,GRAD,False,Saliency_PTY'>
14,False,-0.027938531018700287,True,-0.6765662774354382,True,-0.0967762871570653,GRAD,False,Saliency_PTY'>
15,False,0.16799511158078773,True,0.30458861641936175,True,0.22374106692125784,GRAD,False,Saliency_PTY'>
16,False,-0.17262003351376104,True,-0.5564427939510405,True,-0.2392459435172319,GRAD,False,Saliency_PTY'>
17,False,0.1243891290262142,True,0.7451649032330425,True,0.5390830776622226,GRAD,False,Saliency_PTY'>
18,False,-0.20514553611376027,True,-0.12051497153217372,True,0.05974611691956252,GRAD,False,Saliency_PTY'>
19,False,0.00409639573468015,True,-0.48559076092712267,True,-0.1346939184162853,GRAD,False,Saliency_PTY'>
