,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,-0.14974431735927915,True,0.1432257965155007,True,-0.07309600161974714,mutate_both,100,TSEvo'>
1,False,-0.08695844416162539,True,-0.2046587889890581,True,-0.002803728584521839,mutate_both,100,TSEvo'>
2,False,0.20402386937173278,True,-0.1797088039411972,True,-0.1208293481804564,mutate_both,100,TSEvo'>
3,False,-0.15722427089443378,True,-0.2989527962553929,True,0.21499035727942437,mutate_both,100,TSEvo'>
4,False,0.3125220211651728,True,0.4857852242666801,True,-0.4567370499209965,mutate_both,100,TSEvo'>
5,False,0.14008363194093856,True,-0.11138164065481791,True,-0.638695355344095,mutate_both,100,TSEvo'>
6,False,-0.20307323300951846,True,-0.16118245743670306,True,-0.21358620381472143,mutate_both,100,TSEvo'>
7,False,0.08151144172923509,True,0.33483096162687054,True,-0.23879033101286634,mutate_both,100,TSEvo'>
8,False,0.009792810555311043,True,0.028885429132371503,True,0.3436962325204405,mutate_both,100,TSEvo'>
9,False,-0.1197337004391105,True,-0.45212722029203406,True,-0.3066542814623298,mutate_both,100,TSEvo'>
10,False,0.07605877622267532,True,0.3845547723493049,True,0.3761285458543364,mutate_both,100,TSEvo'>
11,False,-0.14181988550397073,True,-0.33938021656691447,True,0.21580827117948898,mutate_both,100,TSEvo'>
12,False,0.15897264799822677,True,0.2991005170368688,True,0.22138082747516874,mutate_both,100,TSEvo'>
13,False,-0.10148412783730697,True,-0.5111708520871304,True,-0.41334168321175796,mutate_both,100,TSEvo'>
14,False,0.2276496962216823,True,0.4183211237396995,True,-0.2557045414304493,mutate_both,100,TSEvo'>
15,False,0.1867842809962566,True,0.5275525077717037,True,0.38536818857803734,mutate_both,100,TSEvo'>
16,False,-0.12487107813148228,True,-0.1432890958271157,True,-0.02850513453351475,mutate_both,100,TSEvo'>
17,False,0.16894876505177978,True,0.14834211329521876,True,-0.09916059564635477,mutate_both,100,TSEvo'>
18,False,0.10120995381387121,True,0.1546942533444798,True,0.2517433014682641,mutate_both,100,TSEvo'>
19,False,0.014057139566377197,True,0.3110344955333678,True,-0.0006387258033426395,mutate_both,100,TSEvo'>
