,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.17308558580078656,True,0.21811268554486954,True,-0.14619472477328946,GS,True,Saliency_PTY'>
1,False,0.14239579821687826,True,0.23505557060055668,True,0.2505728878912233,GS,True,Saliency_PTY'>
2,False,0.16549128348099976,True,0.011134358982650227,True,0.020870289040091423,GS,True,Saliency_PTY'>
3,False,0.049314774024615274,True,0.13158573777195673,True,0.17251867671122997,GS,True,Saliency_PTY'>
4,False,0.27506787857105675,True,0.12412189829735269,True,0.019865276968178483,GS,True,Saliency_PTY'>
5,False,0.05511722937902181,True,-0.22610431001757247,True,0.20567104761041702,GS,True,Saliency_PTY'>
6,False,0.022785108934502626,True,0.16202746018493422,True,-0.0920343313130282,GS,True,Saliency_PTY'>
7,False,-0.12723888852361134,True,0.08089386665847376,True,-0.1099705360953187,GS,True,Saliency_PTY'>
8,False,0.03705363159945997,True,-0.029044348532200392,True,-0.258129038383019,GS,True,Saliency_PTY'>
9,False,0.057545103714886095,True,0.19461145575194452,True,-0.024824362947899914,GS,True,Saliency_PTY'>
10,False,0.17527727364284126,True,-0.048039438830233185,True,0.02995249682543379,GS,True,Saliency_PTY'>
11,False,-0.2736370225693431,True,-0.2218188268134892,True,-0.22876182745423349,GS,True,Saliency_PTY'>
12,False,-0.004479261920022899,True,0.21316341120447213,True,-0.0045323481638046715,GS,True,Saliency_PTY'>
13,False,-0.12160945356295036,True,0.05665067066723385,True,0.14445707467238975,GS,True,Saliency_PTY'>
14,False,-0.08052679609490972,True,0.005477557961105519,True,0.13624832280978189,GS,True,Saliency_PTY'>
15,False,0.044833246128821794,True,0.035206191301876126,True,-0.07616836685328784,GS,True,Saliency_PTY'>
16,False,0.05395644442221298,True,0.008090091328829523,True,0.06866928103796634,GS,True,Saliency_PTY'>
17,False,-0.0013143388418623064,True,0.1578861527740296,True,0.3760366130817862,GS,True,Saliency_PTY'>
18,False,0.1392007380300033,True,0.0695176265505025,True,-0.036782224320183,GS,True,Saliency_PTY'>
19,False,0.00658713318074786,True,0.11703338002937838,True,0.3425795707737837,GS,True,Saliency_PTY'>
