,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,-0.12404198965431616,True,-0.12651417411972968,True,0.003876383333107882,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.15774483679987028,True,0.7043359072642335,True,0.8870741191714001,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,-0.10854517933792769,True,0.1956670019625631,True,0.18986950153623489,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,-0.08649020568352415,True,-0.07018842193777573,True,-0.08206388175576147,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.0902150700035337,True,-0.0007115828584720509,True,0.07985340023678307,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,0.08925721858813288,True,0.07542386297555342,True,-0.9143054826544831,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,-0.04480717460168142,True,-0.02504521978392905,True,0.06204005871808826,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,-0.03521126746643456,True,-0.04554319656906982,True,0.19944649138545434,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,0.11046996351807574,True,-0.09688100705967574,True,-0.8991259662352222,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,0.012029753093484818,True,-0.22659268787455186,True,-0.7940342741120249,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,0.050410288564528304,True,-0.12177069442115568,True,-0.8984707090294759,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,0.1740240096881795,True,0.5941383548506456,True,0.8165093008261379,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.058251193651231034,True,-0.017741043676714148,True,0.09862616845847037,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.10247917205335075,True,0.6476582733487576,True,-0.833794720925032,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,0.18227470768079346,True,0.3600268719812576,True,-0.9286141966317009,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,-0.10788226255774848,True,-0.07199649005455801,True,0.06744148127809121,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.21123921634429696,True,0.6042401796605263,True,-0.32224857216314334,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.07020670944449017,True,-0.15008368093459626,True,0.0560492828764063,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,0.08665058848017416,True,0.35112433174706054,True,-0.8503659220413079,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,-0.02217611276900612,True,-0.2622482550447092,True,-0.8907032223966136,1000,random,uniform,Lime,10,1,LEFTIST'>
