,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.09333093131961939,True,-0.20735782346184609,True,-0.6353561453214007,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.12790135915140977,True,0.20360445716859377,True,-0.5117243359111552,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,0.2341186232666451,True,0.6224650304292888,True,-0.6020231076784059,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,0.013069832426629915,True,-0.014174991815280195,True,-0.11084975592521698,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.22798911994145823,True,-0.12152499825006018,True,0.08737816780484028,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,-0.12702953594706934,True,-0.051022558054750214,True,0.1895854946823654,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,-0.0963156011853341,True,-0.29086922227323336,True,0.10853600188497711,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,0.13241211231359135,True,0.24724834022300582,True,-0.6433604505759654,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,-0.004209420029568935,True,0.05166262360368364,True,-0.01914314224354061,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,-0.024450322885393956,True,-0.10838586977633718,True,-0.21361832003042103,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,0.07418809407058156,True,-0.03655791306167716,True,0.06932760796143651,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,-0.035075382778406244,True,0.10344799161918383,True,0.06538247026061562,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.16569478072052504,True,0.33186194256084567,True,-0.6011875476817738,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.41045335331923793,True,0.6228480083930767,True,0.6017379470127288,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,0.08962145371894868,True,-0.048695019818594545,True,0.07532560766271483,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,0.29188624668518554,True,0.6692307933673575,True,-0.5422330351935126,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,0.48923138401995164,True,0.7595544925731861,True,0.5454068346681646,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,0.224082965923571,True,0.3361756166985072,True,0.5413395606061855,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,-0.054840026040742756,True,-0.030385225348250212,True,-0.05667644302874029,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,0.06188086382070824,True,-0.09711573249900887,True,0.04475997204462031,1000,random,uniform,Lime,10,1,LEFTIST'>
