,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.04809211189164059,True,0.09745461360973531,True,-0.04483131430290144,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,False,-0.11960807288249325,True,0.12000295030861612,True,0.11408779210771845,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,False,-0.08827268340178457,True,-0.030211400177171527,True,-0.20021546253278955,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,False,0.08621342902871407,True,-0.20128663401468275,True,0.024146951846747124,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,False,0.03481051817535016,True,-0.031177300785199855,True,-0.07555016377413758,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,False,-0.11167354067391361,True,0.39478309949221063,True,-0.05154536778288624,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,False,-0.22973980006903785,True,-0.2504702336864364,True,-0.21825069095212798,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,False,0.0954013534528085,True,-0.047428526984919346,True,-0.03609372711161143,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,False,-0.016803801690271288,True,0.12259467887388097,True,0.08521147853971386,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,False,-0.09300718667541796,True,0.18191607701885407,True,0.04807932268218465,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,False,-0.03335142014678817,True,-0.07462241540507415,True,0.034239581131656004,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,False,0.23545510930991675,True,0.11790674739039754,True,-0.04098666548100561,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,False,0.0646232489016897,True,0.2749784117360618,True,0.017325347967111986,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,False,-0.062407671955949054,True,-0.07914665486660186,True,-0.106680840911035,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,False,0.07990360826704468,True,0.07009320563228856,True,-0.00042692386898585425,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,False,-0.1610791057367679,True,-0.2319031450231065,True,-0.24380778744889817,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,False,0.07744685552332099,True,-0.01972236538408724,True,-0.2923913030044924,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,False,0.05406995985461007,True,0.13385560836837146,True,-0.06842161911399879,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,False,-0.008217687329419247,True,-0.24178017313725061,True,0.012834067585979127,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,False,-0.06482332173929803,True,0.12514510965195397,True,0.06036030235847459,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
