,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.27791824215848987,True,-0.1110130900915011,True,0.0035173176405523133,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.17318781670098674,True,0.055001643542688536,True,-0.08486495673625542,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.026344680099973244,True,0.08770320471867403,True,-0.19039754718978374,50,NG,dtw,500,1,NativeGuideCF'>
3,False,0.136289817363355,True,0.14660542676183533,True,0.32012827485318046,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.032260842087093025,True,0.08531516287414324,True,0.20682991306069198,50,NG,dtw,500,1,NativeGuideCF'>
5,False,0.13084126535418913,True,-0.0897466613696474,True,0.03380737185281866,50,NG,dtw,500,1,NativeGuideCF'>
6,False,0.05161211163685949,True,-0.0029188164611294587,True,0.17475415820543785,50,NG,dtw,500,1,NativeGuideCF'>
7,False,0.024425084440367763,True,-0.06989175806236436,True,-0.04304233162680482,50,NG,dtw,500,1,NativeGuideCF'>
8,False,0.17096083102100942,True,-0.08181038481370818,True,-0.14764529224490902,50,NG,dtw,500,1,NativeGuideCF'>
9,False,0.10641765806141278,True,0.3126899709354768,True,0.1262214975600548,50,NG,dtw,500,1,NativeGuideCF'>
10,False,-0.11557163809440268,True,0.08494880645310503,True,0.15495607553076604,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.12261203217631976,True,-0.15697586145995043,True,0.08119962548495659,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.05330928957081291,True,0.05098192951722245,True,0.019604916088890284,50,NG,dtw,500,1,NativeGuideCF'>
13,False,-0.07451314993540954,True,0.07479685286651451,True,0.2625454634363761,50,NG,dtw,500,1,NativeGuideCF'>
14,False,0.15211153758114127,True,0.12466441324043438,True,0.09961797095072385,50,NG,dtw,500,1,NativeGuideCF'>
15,False,-0.05255142909341488,True,-0.10616320216996793,True,-0.08467428227472472,50,NG,dtw,500,1,NativeGuideCF'>
16,False,0.14663464896236153,True,0.055309915558492365,True,-0.07631971177785392,50,NG,dtw,500,1,NativeGuideCF'>
17,False,-0.010695434462571062,True,-0.01956931246912257,True,-0.2719822463211088,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.04871402503678106,True,0.007863791677230657,True,0.10272879081920508,50,NG,dtw,500,1,NativeGuideCF'>
19,False,-0.16377947101533447,True,-0.10164625930110016,True,0.015203659820989411,50,NG,dtw,500,1,NativeGuideCF'>
