,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.12805741668394918,True,0.48401635728247144,True,0.7283038955050004,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.058499655214563434,True,0.36278288886431814,True,-0.35214168041026395,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,0.05726582373516341,True,0.22441668809742873,True,-0.51138708039844,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,-0.09084157826160845,True,0.41893856228336235,True,-0.3537868952938219,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,-0.14706683993895353,True,-0.07919904806034632,True,-0.6133268777955724,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,-0.23184371930061073,True,-0.35968428957740073,True,-0.6908656988762994,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,-0.04388799691033828,True,-0.4878717254783536,True,-0.749798692471793,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,-0.06785538497762801,True,-0.1734246950023685,True,-0.5548012064583806,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.11285280920956331,True,0.4313030986619503,True,-0.37407356010057013,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,0.07322033959475795,True,0.25115338293165773,True,-0.34504340237978487,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,-0.053594824921827336,True,0.3134161520696588,True,-0.3989320040967666,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,0.264075271117627,True,0.7759043934198299,True,-0.08339904508326605,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,-0.030875731973109465,True,-0.11211680643732426,True,-0.694067164621598,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,0.11552504974704245,True,0.22678879804708338,True,-0.6013256090766795,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,-0.19293927412019965,True,-0.40279549984675606,True,-0.7172074147752541,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,-0.018635332858548168,True,0.27174873201614236,True,-0.6081537597857998,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.0649205891296382,True,0.6307249892487302,True,-0.44338014736569664,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.029946246329879484,True,-0.8576171629724313,True,-0.6916959791884237,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,0.049383064222494305,True,-0.032462703477987576,True,-0.7827111269046378,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,-0.15408979250987037,True,-0.40276129241198994,True,-0.7939556758485364,1000,random,uniform,SHAP,10,1,LEFTIST'>
