,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.17677737563048204,True,0.10392401275461986,True,-0.032507247666548146,1000,random,uniform,Lime,10,1,LEFTIST'>
1,False,0.15357447743056465,True,0.30878010559121016,True,-0.23998008168275214,1000,random,uniform,Lime,10,1,LEFTIST'>
2,False,0.13492139176843265,True,0.28160768668251185,True,0.02209040813504324,1000,random,uniform,Lime,10,1,LEFTIST'>
3,False,-0.0025825943486011966,True,0.1177210726816704,True,0.12151223681107233,1000,random,uniform,Lime,10,1,LEFTIST'>
4,False,0.02349163550647158,True,-0.19019165531974644,True,-0.3070283245180369,1000,random,uniform,Lime,10,1,LEFTIST'>
5,False,-0.014724426864851096,True,-0.15450208369782653,True,-0.15821445838612624,1000,random,uniform,Lime,10,1,LEFTIST'>
6,False,0.06236712600967434,True,-0.3968923322004565,True,-0.29775272769750843,1000,random,uniform,Lime,10,1,LEFTIST'>
7,False,-0.18498062115395875,True,-0.2982004702969835,True,-0.21839065853097073,1000,random,uniform,Lime,10,1,LEFTIST'>
8,False,0.04902523226889896,True,0.25787163665204166,True,0.2702370518595972,1000,random,uniform,Lime,10,1,LEFTIST'>
9,False,0.03513164477739797,True,0.2295724073741704,True,0.28357146347449547,1000,random,uniform,Lime,10,1,LEFTIST'>
10,False,-0.015754323460187555,True,-0.0629293120399822,True,0.010360995213980354,1000,random,uniform,Lime,10,1,LEFTIST'>
11,False,0.09192360944445219,True,0.0408846995202464,True,0.2304571891807189,1000,random,uniform,Lime,10,1,LEFTIST'>
12,False,-0.06754744054426269,True,-0.16132012054961134,True,-0.04240025069962223,1000,random,uniform,Lime,10,1,LEFTIST'>
13,False,0.14258431886071785,True,0.034446377352495276,True,0.1393266712961072,1000,random,uniform,Lime,10,1,LEFTIST'>
14,False,-0.1284276612611539,True,0.04163481335195115,True,-0.09855817559019894,1000,random,uniform,Lime,10,1,LEFTIST'>
15,False,0.1201316825453881,True,-0.0030341848032909707,True,0.07353143782408195,1000,random,uniform,Lime,10,1,LEFTIST'>
16,False,-0.13529181925840253,True,0.10606445474909582,True,0.26281926652219856,1000,random,uniform,Lime,10,1,LEFTIST'>
17,False,-0.11201240365580312,True,-0.23475459706820573,True,-0.2923104886866931,1000,random,uniform,Lime,10,1,LEFTIST'>
18,False,0.10861591903797405,True,-0.1177430685862979,True,-0.16956312015122837,1000,random,uniform,Lime,10,1,LEFTIST'>
19,False,0.04806740711632292,True,0.18653946509075692,True,0.3908527323014768,1000,random,uniform,Lime,10,1,LEFTIST'>
