,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,False,0.0811669074773839,True,-0.10178312178883103,True,0.11589831230187923,50,NG,dtw,500,1,NativeGuideCF'>
1,False,-0.027731266728429422,True,-0.05988897860094542,True,-0.11606531852026299,50,NG,dtw,500,1,NativeGuideCF'>
2,False,-0.048256550564616606,True,0.08795221788573987,True,-0.07817831990536817,50,NG,dtw,500,1,NativeGuideCF'>
3,False,-0.020091292163651485,True,0.08020049661360942,True,0.2034794465944778,50,NG,dtw,500,1,NativeGuideCF'>
4,False,-0.09556630955925198,True,-0.0973513542605756,True,-0.26002285658431806,50,NG,dtw,500,1,NativeGuideCF'>
5,False,-0.06531170859890115,True,0.16094006215656967,True,0.06016535761596669,50,NG,dtw,500,1,NativeGuideCF'>
6,False,-0.11261841416732699,True,0.16337274297193188,True,-0.18448351193373871,50,NG,dtw,500,1,NativeGuideCF'>
7,False,0.032735080014899116,True,0.07334776961534067,True,-0.031059772099109234,50,NG,dtw,500,1,NativeGuideCF'>
8,False,-0.0894688491540966,True,0.03906805079932391,True,-0.16125194603767876,50,NG,dtw,500,1,NativeGuideCF'>
9,False,-0.14320128461859405,True,0.03806948020114033,True,-0.028058382295426367,50,NG,dtw,500,1,NativeGuideCF'>
10,False,-0.09534213104742752,True,0.003219397996897264,True,0.20286862319982168,50,NG,dtw,500,1,NativeGuideCF'>
11,False,-0.14386224319281285,True,-0.010661204787854305,True,0.25590016441146335,50,NG,dtw,500,1,NativeGuideCF'>
12,False,-0.12525480161361172,True,-0.15318765911701698,True,0.04278583062113403,50,NG,dtw,500,1,NativeGuideCF'>
13,False,-0.08512849295865133,True,0.233562611112843,True,0.17586643402485191,50,NG,dtw,500,1,NativeGuideCF'>
14,False,-0.08037318358614096,True,-0.047665199412869966,True,0.1807559649437426,50,NG,dtw,500,1,NativeGuideCF'>
15,False,-0.12037526759077948,True,-0.11282988605215938,True,0.005024244374607814,50,NG,dtw,500,1,NativeGuideCF'>
16,False,-0.041606248926970554,True,-0.074682480905174,True,-0.0632153292598996,50,NG,dtw,500,1,NativeGuideCF'>
17,False,-0.07739145902442636,True,-0.07515007274456709,True,-0.3792111704307876,50,NG,dtw,500,1,NativeGuideCF'>
18,False,0.23914643351250098,True,0.25331006579977533,True,0.025381401836770907,50,NG,dtw,500,1,NativeGuideCF'>
19,False,0.08633914597243655,True,-0.23568832876854118,True,0.05974635968072503,50,NG,dtw,500,1,NativeGuideCF'>
