,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,False,0.07629436839991818,True,-0.06598964213022109,True,-0.02591145164891786,1000,random,uniform,SHAP,10,1,LEFTIST'>
1,False,0.13631446086200497,True,0.1677098184200466,True,0.045824764413799166,1000,random,uniform,SHAP,10,1,LEFTIST'>
2,False,-0.37487638176511084,True,-0.06897167382091285,True,-0.17975153743649588,1000,random,uniform,SHAP,10,1,LEFTIST'>
3,False,0.06739606158609278,True,0.15748156608977648,True,0.13723843105905836,1000,random,uniform,SHAP,10,1,LEFTIST'>
4,False,0.12465376106515878,True,0.10661387086267933,True,-0.22092986114199456,1000,random,uniform,SHAP,10,1,LEFTIST'>
5,False,0.2939598819126393,True,-0.14806439604669017,True,-0.06536882640703454,1000,random,uniform,SHAP,10,1,LEFTIST'>
6,False,0.03663161612931573,True,0.19920209828408572,True,-0.016659635304403567,1000,random,uniform,SHAP,10,1,LEFTIST'>
7,False,0.36720670884467105,True,0.3704287979004551,True,0.32467351688538787,1000,random,uniform,SHAP,10,1,LEFTIST'>
8,False,0.08521960787430662,True,0.31200667789333836,True,0.0445311669902792,1000,random,uniform,SHAP,10,1,LEFTIST'>
9,False,-0.061516877263844257,True,0.26238609797227114,True,-0.09640771501273579,1000,random,uniform,SHAP,10,1,LEFTIST'>
10,False,0.44407657640468445,True,0.35135751762147976,True,0.006476184258090234,1000,random,uniform,SHAP,10,1,LEFTIST'>
11,False,-0.05747234501300426,True,0.11520887477371079,True,0.03118184617480233,1000,random,uniform,SHAP,10,1,LEFTIST'>
12,False,0.12170291817918075,True,0.21589954565351138,True,-0.2020394435561375,1000,random,uniform,SHAP,10,1,LEFTIST'>
13,False,-0.06841638075066499,True,0.054316338230891915,True,0.08669160006286901,1000,random,uniform,SHAP,10,1,LEFTIST'>
14,False,-0.028765893307496303,True,0.21041756980302018,True,-0.15289444634772986,1000,random,uniform,SHAP,10,1,LEFTIST'>
15,False,-0.11100308899660775,True,-0.31521605707247974,True,0.012007657907430207,1000,random,uniform,SHAP,10,1,LEFTIST'>
16,False,0.14151003324401984,True,-0.1475133186836196,True,-0.21564323966837876,1000,random,uniform,SHAP,10,1,LEFTIST'>
17,False,0.1949876377389014,True,0.2645929039665331,True,0.3573742344159276,1000,random,uniform,SHAP,10,1,LEFTIST'>
18,False,-0.1008878734835036,True,0.04895263078409684,True,-0.08637157487081283,1000,random,uniform,SHAP,10,1,LEFTIST'>
19,False,0.06383443403831142,True,0.056173035272016066,True,-0.04386092384361511,1000,random,uniform,SHAP,10,1,LEFTIST'>
