,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,0.18784708415459764,True,0.21117832263403202,True,0.04514562787817486,mutate_both,100,TSEvo'>
1,False,-0.023605065029874583,True,0.22046890452514914,True,0.22275002716687092,mutate_both,100,TSEvo'>
2,False,-0.19885406987251628,True,0.14492786401680552,True,0.0036267836561508365,mutate_both,100,TSEvo'>
3,False,-0.013275194398831708,True,0.15740761928214902,True,0.3566402813616471,mutate_both,100,TSEvo'>
4,False,0.010174163026014007,True,0.3074827275268516,True,0.1818853113043248,mutate_both,100,TSEvo'>
5,False,-0.02342579818380237,True,0.28066119528996836,True,-0.035133257891273334,mutate_both,100,TSEvo'>
6,False,-0.0016267926754787313,True,-0.20869061822410648,True,-0.09118981364733653,mutate_both,100,TSEvo'>
7,False,-0.1989797472504906,True,0.4779926111639691,True,0.06800412335568665,mutate_both,100,TSEvo'>
8,False,-0.11230346908346554,True,0.23682326172148513,True,0.2801258593167749,mutate_both,100,TSEvo'>
9,False,0.24768462636828956,True,0.2551683928142275,True,0.23028081852379456,mutate_both,100,TSEvo'>
10,False,-0.036995793613054696,True,-0.36967816072521836,True,-0.12722667375367439,mutate_both,100,TSEvo'>
11,False,0.18204600282928857,True,0.1636491656101444,True,-0.079163609715218,mutate_both,100,TSEvo'>
12,False,0.006846118453905916,True,-0.24502496378663682,True,-0.1330138348855094,mutate_both,100,TSEvo'>
13,False,-0.15648501836471887,True,-0.14889467767912185,True,-0.12183017807323344,mutate_both,100,TSEvo'>
14,False,-0.07253395123089754,True,-0.20464638762114706,True,-0.1423050509889173,mutate_both,100,TSEvo'>
15,False,0.06684549724928489,True,-0.10457293933274382,True,0.07510117901470227,mutate_both,100,TSEvo'>
16,False,0.09615093260693425,True,-0.4212581100952566,True,-0.14907507205904236,mutate_both,100,TSEvo'>
17,False,-0.0783747749558498,True,0.12890915261561844,True,-0.18549671279211577,mutate_both,100,TSEvo'>
18,False,-0.003660977577689126,True,-0.013551464495444188,True,-0.11758603507803932,mutate_both,100,TSEvo'>
19,False,-0.13407728063743704,True,-0.19124675417515163,True,-0.2202652671360851,mutate_both,100,TSEvo'>
