,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,0.005884937040216695,True,-0.06533204057261913,True,-0.10664717467448612,mutate_both,100,TSEvo'>
1,False,0.2439331133142002,True,0.04895357156440767,True,-0.03381037256935856,mutate_both,100,TSEvo'>
2,False,-0.14299710465269522,True,0.20894472356005608,True,-0.16892372473982728,mutate_both,100,TSEvo'>
3,False,-0.10977660040223565,True,0.09342336766638609,True,-0.27665427026252276,mutate_both,100,TSEvo'>
4,False,0.13386697444686313,True,0.1154279207441626,True,0.10480072670980488,mutate_both,100,TSEvo'>
5,False,-0.24645597149002765,True,-0.02079168961895766,True,0.01730099587386027,mutate_both,100,TSEvo'>
6,False,-0.12369851128983363,True,0.014011973629286844,True,0.07989435951820675,mutate_both,100,TSEvo'>
7,False,0.06486050253885148,True,-0.2155116689738603,True,0.06585655376254602,mutate_both,100,TSEvo'>
8,False,-0.13013690910459091,True,0.04258490821502259,True,-0.05703179474037563,mutate_both,100,TSEvo'>
9,False,0.18036933559138843,True,-0.09828969191186362,True,-0.10127377959507536,mutate_both,100,TSEvo'>
10,False,0.09178577448606191,True,-0.04710485789186245,True,0.06611358289843923,mutate_both,100,TSEvo'>
11,False,-0.03157748154714741,True,0.08656349207467297,True,-0.068507577742349,mutate_both,100,TSEvo'>
12,False,0.11689168261937231,True,-0.06683467788000708,True,-0.06229308209862609,mutate_both,100,TSEvo'>
13,False,0.08934599474594014,True,-0.05577414163416375,True,-0.18990482052624322,mutate_both,100,TSEvo'>
14,False,0.039402901246964994,True,0.023346370208120408,True,-0.31331398296178087,mutate_both,100,TSEvo'>
15,False,0.008458657257170163,True,0.04202054542393577,True,-0.07203252253357953,mutate_both,100,TSEvo'>
16,False,-0.08179058457256454,True,0.06839049535417312,True,0.014739908194762813,mutate_both,100,TSEvo'>
17,False,-0.02949962112201612,True,-0.05554650700202656,True,0.11739741102197081,mutate_both,100,TSEvo'>
18,False,0.18661428859982773,True,-0.03751020201815593,True,0.023938024703229414,mutate_both,100,TSEvo'>
19,False,0.15663692060471243,True,-0.1010408136999823,True,0.282536832989755,mutate_both,100,TSEvo'>
