,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,False,0.18535865050958505,True,0.4578244785604168,True,-0.017491047891681797,authentic_opposing_information,100,TSEvo'>
1,False,0.289296572716069,True,0.42984082122824346,True,-0.05600726308349427,authentic_opposing_information,100,TSEvo'>
2,False,-0.10843502434825177,True,-0.3216674985509633,True,-0.13679169593531085,authentic_opposing_information,100,TSEvo'>
3,False,0.03511384215325311,True,-0.21591245172296467,True,0.20193963307375468,authentic_opposing_information,100,TSEvo'>
4,False,0.10566985009559755,True,0.15406425749080982,True,-0.19733679530643902,authentic_opposing_information,100,TSEvo'>
5,False,-0.02020528258492123,True,0.14763351417818563,True,0.02293752305255306,authentic_opposing_information,100,TSEvo'>
6,False,-0.08252330610475338,True,-0.004982278858139353,True,-0.1150870906246736,authentic_opposing_information,100,TSEvo'>
7,False,0.1126154902635634,True,0.4918936272068553,True,-0.1745178329855676,authentic_opposing_information,100,TSEvo'>
8,False,0.07605841928359344,True,0.4389421931944112,True,-0.04020891169820148,authentic_opposing_information,100,TSEvo'>
9,False,0.4166973293679463,True,0.6690517729911103,True,-0.10798406606772357,authentic_opposing_information,100,TSEvo'>
10,False,0.0676873270190581,True,-0.23561442827994233,True,0.011552279092373689,authentic_opposing_information,100,TSEvo'>
11,False,0.23050467173311046,True,0.15655362377836413,True,-0.031001888413922256,authentic_opposing_information,100,TSEvo'>
12,False,0.08558190901030058,True,0.28526941473522377,True,-0.05311193208756812,authentic_opposing_information,100,TSEvo'>
13,False,-0.13823552334225794,True,-0.2530009213021217,True,0.17673935160240084,authentic_opposing_information,100,TSEvo'>
14,False,0.03658927310011667,True,-0.005864090237469829,True,-0.12233617478511961,authentic_opposing_information,100,TSEvo'>
15,False,0.2883769258939107,True,0.49872595134179176,True,-0.1212467436376041,authentic_opposing_information,100,TSEvo'>
16,False,0.295573472831654,True,0.17396264329527844,True,-0.0535584367844843,authentic_opposing_information,100,TSEvo'>
17,False,0.1547450744903291,True,0.22701789999716832,True,0.16273074335872587,authentic_opposing_information,100,TSEvo'>
18,False,-0.12544666958860637,True,-0.12940281392146505,True,0.014042150084545738,authentic_opposing_information,100,TSEvo'>
19,False,0.24976923822872021,True,-0.002395259198441196,True,0.08653130628251239,authentic_opposing_information,100,TSEvo'>
