,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,0.11656955627739335,True,0.26969569920183045,True,-0.20917399281788257,GRAD,False,Saliency_PTY'>
1,False,0.11519037689341534,True,-0.23641779624000336,True,-0.10143323114874242,GRAD,False,Saliency_PTY'>
2,False,0.18802872470048324,True,-0.14382791285202,True,0.0038033586811214233,GRAD,False,Saliency_PTY'>
3,False,-0.03454378876389605,True,-0.05754375739546488,True,-0.11991219591646436,GRAD,False,Saliency_PTY'>
4,False,0.37871330428587796,True,0.17648880752469787,True,0.08730239461075291,GRAD,False,Saliency_PTY'>
5,False,-0.4465739055182592,True,-0.2639577115936304,True,-0.08830257603727427,GRAD,False,Saliency_PTY'>
6,False,0.10351035963945371,True,0.17051421922265883,True,0.01804034572462492,GRAD,False,Saliency_PTY'>
7,False,0.21110475001685508,True,-0.044004866726675224,True,0.16895311116932263,GRAD,False,Saliency_PTY'>
8,False,0.536541493707247,True,0.2569362943243519,True,0.10735893022429237,GRAD,False,Saliency_PTY'>
9,False,0.22522587528620416,True,-0.11629937413272458,True,0.19441291936449787,GRAD,False,Saliency_PTY'>
10,False,-0.11580271803814954,True,-0.13884222770080965,True,-0.05911115173368841,GRAD,False,Saliency_PTY'>
11,False,0.14935074954012229,True,-0.0037358923571471333,True,-0.09553290634793672,GRAD,False,Saliency_PTY'>
12,False,0.00324798243811392,True,0.14952970933345502,True,-0.2535227302739492,GRAD,False,Saliency_PTY'>
13,False,-0.039401889061686714,True,-0.46881537183830635,True,-0.03467427786139433,GRAD,False,Saliency_PTY'>
14,False,0.06411684983719391,True,0.04894792341128201,True,0.08511794668168876,GRAD,False,Saliency_PTY'>
15,False,-0.17850480333999919,True,-0.2706748375815256,True,-0.15994322316826565,GRAD,False,Saliency_PTY'>
16,False,0.24249871533064787,True,-0.6637720824863285,True,0.12575882010581027,GRAD,False,Saliency_PTY'>
17,False,0.14165390155667879,True,0.27156503709690877,True,-0.02380924311104106,GRAD,False,Saliency_PTY'>
18,False,-0.14818780888746624,True,-0.39317587473970533,True,-0.3526610986179318,GRAD,False,Saliency_PTY'>
19,False,0.27089766100015117,True,-0.6705959415496365,True,-0.002877896929982548,GRAD,False,Saliency_PTY'>
