,monoton_uniform,faithfulness_correlation_uniform,monoton_mean,faithfulness_correlation_mean,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,False,-0.1579203999030577,True,-0.25386969777801266,True,-0.19018601550579792,GS,True,Saliency_PTY'>
1,False,-0.1397384172900239,True,-0.4352808749865955,True,0.046171929004185736,GS,True,Saliency_PTY'>
2,False,-0.22204789057709728,True,0.02950202945932306,True,0.09342825447532617,GS,True,Saliency_PTY'>
3,False,-0.09275649591835415,True,0.1267274801607265,True,-0.09570512547957699,GS,True,Saliency_PTY'>
4,False,0.1746867086570832,True,0.23958594026189836,True,0.12600617072814368,GS,True,Saliency_PTY'>
5,False,-0.1144905996938744,True,-0.46667718964216265,True,-0.33872842546409276,GS,True,Saliency_PTY'>
6,False,-0.18150660967504598,True,-0.09596270724303466,True,0.15272359624932472,GS,True,Saliency_PTY'>
7,False,-0.16821897465457178,True,-0.13322499057176174,True,0.1575744046513572,GS,True,Saliency_PTY'>
8,False,0.15670603367404648,True,0.1770778640538375,True,-0.028145739442480968,GS,True,Saliency_PTY'>
9,False,-0.14321932433420304,True,0.032123837636459616,True,-0.15107528755240746,GS,True,Saliency_PTY'>
10,False,-0.0378175500688411,True,-0.11855406977096031,True,-0.19430438715448783,GS,True,Saliency_PTY'>
11,False,-0.10926819150546153,True,-0.2060793113279819,True,0.20883190267974427,GS,True,Saliency_PTY'>
12,False,-0.2281748169136621,True,-0.19322896685439575,True,0.2761433282843252,GS,True,Saliency_PTY'>
13,False,-0.01603656020530065,True,0.19123533612006205,True,0.2797688500427532,GS,True,Saliency_PTY'>
14,False,0.11774636956185772,True,0.1383736699484091,True,-0.1278660156949626,GS,True,Saliency_PTY'>
15,False,-0.05913820593882603,True,-0.10287059188045383,True,0.19066560718471282,GS,True,Saliency_PTY'>
16,False,-0.024408503982405624,True,0.018169555316817666,True,0.1391661309897809,GS,True,Saliency_PTY'>
17,False,0.0718706678073423,True,0.257973887889637,True,-0.09898227767272413,GS,True,Saliency_PTY'>
18,False,-0.023269226431566998,True,-0.1131420172845709,True,-0.21692788376905836,GS,True,Saliency_PTY'>
19,False,0.21380098130890787,True,0.16519990497368367,True,0.13847964662452536,GS,True,Saliency_PTY'>
