,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.06394634886843732,SG,False,Saliency_PTY'>
1,True,0.1732465651335581,SG,False,Saliency_PTY'>
2,True,-0.1590300214799966,SG,False,Saliency_PTY'>
3,True,0.20970888084361028,SG,False,Saliency_PTY'>
4,True,-0.11947115727729611,SG,False,Saliency_PTY'>
5,True,0.14702077004050335,SG,False,Saliency_PTY'>
6,True,0.23545196802494858,SG,False,Saliency_PTY'>
7,True,0.2706713050994883,SG,False,Saliency_PTY'>
8,True,0.32683440693659066,SG,False,Saliency_PTY'>
9,True,-0.09501052431326223,SG,False,Saliency_PTY'>
10,True,0.08432625723132445,SG,False,Saliency_PTY'>
11,True,0.35919349937539613,SG,False,Saliency_PTY'>
12,True,0.12109677576895027,SG,False,Saliency_PTY'>
13,True,0.1323923642980891,SG,False,Saliency_PTY'>
14,True,0.08698126536523021,SG,False,Saliency_PTY'>
15,True,-0.06558133968127768,SG,False,Saliency_PTY'>
16,True,0.12021689636130949,SG,False,Saliency_PTY'>
17,True,-0.07336294653631448,SG,False,Saliency_PTY'>
18,True,0.3100480010785004,SG,False,Saliency_PTY'>
19,True,0.134193797058477,SG,False,Saliency_PTY'>
