,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.061551061693049955,GRAD,True,Saliency_PTY'>
1,True,0.08482458938014094,GRAD,True,Saliency_PTY'>
2,True,-0.3675057952287368,GRAD,True,Saliency_PTY'>
3,True,0.054262723767162215,GRAD,True,Saliency_PTY'>
4,True,-0.022808879978025436,GRAD,True,Saliency_PTY'>
5,True,-0.04457753675665598,GRAD,True,Saliency_PTY'>
6,True,0.10116722446926164,GRAD,True,Saliency_PTY'>
7,True,0.1021318644921204,GRAD,True,Saliency_PTY'>
8,True,-0.19451554245215655,GRAD,True,Saliency_PTY'>
9,True,0.05621238538052739,GRAD,True,Saliency_PTY'>
10,True,0.0709966758776776,GRAD,True,Saliency_PTY'>
11,True,-0.26689122718683433,GRAD,True,Saliency_PTY'>
12,True,-0.01043948965632318,GRAD,True,Saliency_PTY'>
13,True,0.027665651937831163,GRAD,True,Saliency_PTY'>
14,True,0.03359449842755911,GRAD,True,Saliency_PTY'>
15,True,0.008467581234033973,GRAD,True,Saliency_PTY'>
16,True,-0.01997288369153046,GRAD,True,Saliency_PTY'>
17,True,-0.26790642975407725,GRAD,True,Saliency_PTY'>
18,True,-0.037939110989726785,GRAD,True,Saliency_PTY'>
19,True,0.018103329097330693,GRAD,True,Saliency_PTY'>
