,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.21921383240400008,GRAD,True,Saliency_PTY'>
1,True,0.2757964580525113,GRAD,True,Saliency_PTY'>
2,True,-0.19806495413576358,GRAD,True,Saliency_PTY'>
3,True,0.25807836850850385,GRAD,True,Saliency_PTY'>
4,True,0.2840096381727461,GRAD,True,Saliency_PTY'>
5,True,0.16362300706934108,GRAD,True,Saliency_PTY'>
6,True,0.16071959815286488,GRAD,True,Saliency_PTY'>
7,True,8.651432077522116e-05,GRAD,True,Saliency_PTY'>
8,True,0.20904212814162004,GRAD,True,Saliency_PTY'>
9,True,-0.053428497748176554,GRAD,True,Saliency_PTY'>
10,True,0.1498994800649945,GRAD,True,Saliency_PTY'>
11,True,0.19014673273020888,GRAD,True,Saliency_PTY'>
12,True,0.08645910527110998,GRAD,True,Saliency_PTY'>
13,True,-0.250947566365564,GRAD,True,Saliency_PTY'>
14,True,-0.30444888822900634,GRAD,True,Saliency_PTY'>
15,True,-0.11570298154850177,GRAD,True,Saliency_PTY'>
16,True,0.043683342081730116,GRAD,True,Saliency_PTY'>
17,True,0.3018103694287422,GRAD,True,Saliency_PTY'>
18,True,-0.2877389210170109,GRAD,True,Saliency_PTY'>
19,True,0.01568443811521526,GRAD,True,Saliency_PTY'>
