,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.33376492751528464,GRAD,False,Saliency_PTY'>
1,True,-0.2103066733567284,GRAD,False,Saliency_PTY'>
2,True,0.4093273159463812,GRAD,False,Saliency_PTY'>
3,True,-0.1845306947589718,GRAD,False,Saliency_PTY'>
4,True,0.5111330762859796,GRAD,False,Saliency_PTY'>
5,True,-0.21769825625765724,GRAD,False,Saliency_PTY'>
6,True,-0.26820643642643477,GRAD,False,Saliency_PTY'>
7,True,-0.27319851394479816,GRAD,False,Saliency_PTY'>
8,True,-0.27262143903551217,GRAD,False,Saliency_PTY'>
9,True,0.41727193721060957,GRAD,False,Saliency_PTY'>
10,True,0.41688997381290177,GRAD,False,Saliency_PTY'>
11,True,-0.27678423204329666,GRAD,False,Saliency_PTY'>
12,True,-0.3387719498360424,GRAD,False,Saliency_PTY'>
13,True,-0.31956250143645937,GRAD,False,Saliency_PTY'>
14,True,-0.06414806072270682,GRAD,False,Saliency_PTY'>
15,True,0.4771853530702634,GRAD,False,Saliency_PTY'>
16,True,0.4947395906618975,GRAD,False,Saliency_PTY'>
17,True,0.4690166529760241,GRAD,False,Saliency_PTY'>
18,True,-0.14557914059994598,GRAD,False,Saliency_PTY'>
19,True,-0.32324581962407267,GRAD,False,Saliency_PTY'>
