,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,-0.1336161342034076,GS,True,Saliency_PTY'>
1,True,0.12869042274900178,GS,True,Saliency_PTY'>
2,True,-0.027408256649571097,GS,True,Saliency_PTY'>
3,True,-0.16073267524005302,GS,True,Saliency_PTY'>
4,True,-0.050837715130005436,GS,True,Saliency_PTY'>
5,True,0.004370900641271756,GS,True,Saliency_PTY'>
6,True,-0.1152856946172974,GS,True,Saliency_PTY'>
7,True,-0.16645672965480263,GS,True,Saliency_PTY'>
8,True,0.026856658044459292,GS,True,Saliency_PTY'>
9,True,0.2032755757909758,GS,True,Saliency_PTY'>
10,True,-0.02672209630323468,GS,True,Saliency_PTY'>
11,True,-0.0859565690012813,GS,True,Saliency_PTY'>
12,True,0.05683460160331161,GS,True,Saliency_PTY'>
13,True,0.2402119331253719,GS,True,Saliency_PTY'>
14,True,-0.058429383246559906,GS,True,Saliency_PTY'>
15,True,0.1080292472514394,GS,True,Saliency_PTY'>
16,True,0.06461026034569876,GS,True,Saliency_PTY'>
17,True,0.12712800709746477,GS,True,Saliency_PTY'>
18,True,-0.015518535809895284,GS,True,Saliency_PTY'>
19,True,-0.01901486514153743,GS,True,Saliency_PTY'>
