,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.15018028900210104,GRAD,True,Saliency_PTY'>
1,True,-0.09988917137338105,GRAD,True,Saliency_PTY'>
2,True,-0.20705780195597526,GRAD,True,Saliency_PTY'>
3,True,0.17326404270509874,GRAD,True,Saliency_PTY'>
4,True,-0.2369493846369699,GRAD,True,Saliency_PTY'>
5,True,0.20168963052032024,GRAD,True,Saliency_PTY'>
6,True,0.26058891508446763,GRAD,True,Saliency_PTY'>
7,True,0.19565485236822072,GRAD,True,Saliency_PTY'>
8,True,-0.05404591898760152,GRAD,True,Saliency_PTY'>
9,True,0.34529224158443783,GRAD,True,Saliency_PTY'>
10,True,0.4362534700604911,GRAD,True,Saliency_PTY'>
11,True,0.08519889266068081,GRAD,True,Saliency_PTY'>
12,True,-0.10044075277388131,GRAD,True,Saliency_PTY'>
13,True,-0.1563942389173455,GRAD,True,Saliency_PTY'>
14,True,0.021611184829728975,GRAD,True,Saliency_PTY'>
15,True,-0.10131004153595133,GRAD,True,Saliency_PTY'>
16,True,0.23995829291869045,GRAD,True,Saliency_PTY'>
17,True,0.16225405658364456,GRAD,True,Saliency_PTY'>
18,True,0.4000138926781359,GRAD,True,Saliency_PTY'>
19,True,0.11534008758530614,GRAD,True,Saliency_PTY'>
