,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,0.02225436227590176,GS,False,Saliency_PTY'>
1,True,-0.03276155385528333,GS,False,Saliency_PTY'>
2,True,0.026285845304764955,GS,False,Saliency_PTY'>
3,True,0.11723334258413044,GS,False,Saliency_PTY'>
4,True,0.2981669545309686,GS,False,Saliency_PTY'>
5,True,0.025684823640513988,GS,False,Saliency_PTY'>
6,True,-0.09710389756790615,GS,False,Saliency_PTY'>
7,True,0.11560794505065966,GS,False,Saliency_PTY'>
8,True,-0.09759675175716179,GS,False,Saliency_PTY'>
9,True,-0.3020443522633087,GS,False,Saliency_PTY'>
10,True,0.15208491229518314,GS,False,Saliency_PTY'>
11,True,0.21280262441767447,GS,False,Saliency_PTY'>
12,True,0.1300702748721548,GS,False,Saliency_PTY'>
13,True,0.08947127582199375,GS,False,Saliency_PTY'>
14,True,0.25057882633236855,GS,False,Saliency_PTY'>
15,True,-0.1660892202722635,GS,False,Saliency_PTY'>
16,True,0.08701085171576559,GS,False,Saliency_PTY'>
17,True,-0.08179386672610836,GS,False,Saliency_PTY'>
18,True,-0.024206087838565524,GS,False,Saliency_PTY'>
19,True,0.1466704205168492,GS,False,Saliency_PTY'>
