,monoton_synthetic,faithfulness_correlation_synthetic,method,tsr,explanation
0,True,,IG,True,Saliency_PTY'>
1,True,-0.05700379372062229,IG,True,Saliency_PTY'>
2,True,0.12554137341642227,IG,True,Saliency_PTY'>
3,True,,IG,True,Saliency_PTY'>
4,True,0.18238595590282072,IG,True,Saliency_PTY'>
5,True,-0.016363984946473013,IG,True,Saliency_PTY'>
6,True,-0.036633457655905206,IG,True,Saliency_PTY'>
7,True,,IG,True,Saliency_PTY'>
8,True,0.2570354291613619,IG,True,Saliency_PTY'>
9,True,0.13683324242910155,IG,True,Saliency_PTY'>
10,True,0.13751765043725608,IG,True,Saliency_PTY'>
11,True,,IG,True,Saliency_PTY'>
12,True,0.391090628505828,IG,True,Saliency_PTY'>
13,True,0.1430407104372314,IG,True,Saliency_PTY'>
14,True,,IG,True,Saliency_PTY'>
15,True,,IG,True,Saliency_PTY'>
16,True,-0.1172598857285537,IG,True,Saliency_PTY'>
17,True,0.08508196450272729,IG,True,Saliency_PTY'>
18,True,,IG,True,Saliency_PTY'>
19,True,,IG,True,Saliency_PTY'>
