,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.0497553531870114,authentic_opposing_information,100,TSEvo'>
1,True,0.038615977873145746,authentic_opposing_information,100,TSEvo'>
2,True,-0.020165814869086047,authentic_opposing_information,100,TSEvo'>
3,True,-0.09492808660234002,authentic_opposing_information,100,TSEvo'>
4,True,-0.20354269533392141,authentic_opposing_information,100,TSEvo'>
5,True,0.005722897560011638,authentic_opposing_information,100,TSEvo'>
6,True,-0.05422855563560835,authentic_opposing_information,100,TSEvo'>
7,True,-0.0017597314189346236,authentic_opposing_information,100,TSEvo'>
8,True,-0.06603567005171644,authentic_opposing_information,100,TSEvo'>
9,True,0.17870603401800134,authentic_opposing_information,100,TSEvo'>
10,True,0.015082421475869455,authentic_opposing_information,100,TSEvo'>
11,True,-0.28795651488736307,authentic_opposing_information,100,TSEvo'>
12,True,-0.09436807158313854,authentic_opposing_information,100,TSEvo'>
13,True,0.0060644182347512855,authentic_opposing_information,100,TSEvo'>
14,True,0.23913444279019436,authentic_opposing_information,100,TSEvo'>
15,True,-0.031205209418446792,authentic_opposing_information,100,TSEvo'>
16,True,0.0664121755973717,authentic_opposing_information,100,TSEvo'>
17,True,-0.20382080387762114,authentic_opposing_information,100,TSEvo'>
18,True,-0.07688421423717128,authentic_opposing_information,100,TSEvo'>
19,True,-0.2341056784773488,authentic_opposing_information,100,TSEvo'>
