,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.2165361790028423,GS,False,Saliency_PTY'>
1,True,-0.03532699685711581,GS,False,Saliency_PTY'>
2,True,-0.04794134772430321,GS,False,Saliency_PTY'>
3,True,0.14529659742346582,GS,False,Saliency_PTY'>
4,True,-0.033334506447808256,GS,False,Saliency_PTY'>
5,True,-0.11776568185231358,GS,False,Saliency_PTY'>
6,True,-0.012187753934068637,GS,False,Saliency_PTY'>
7,True,-0.14832163936521822,GS,False,Saliency_PTY'>
8,True,-0.1754991088511244,GS,False,Saliency_PTY'>
9,True,-0.18525623476991346,GS,False,Saliency_PTY'>
10,True,-0.009076494306572667,GS,False,Saliency_PTY'>
11,True,0.18715396100410808,GS,False,Saliency_PTY'>
12,True,0.10028319109362878,GS,False,Saliency_PTY'>
13,True,0.007347056064326895,GS,False,Saliency_PTY'>
14,True,0.11784536446787872,GS,False,Saliency_PTY'>
15,True,0.2988804987113731,GS,False,Saliency_PTY'>
16,True,0.10683595038776507,GS,False,Saliency_PTY'>
17,True,-0.11350253765278662,GS,False,Saliency_PTY'>
18,True,-0.027320309861300063,GS,False,Saliency_PTY'>
19,True,0.17637013766058282,GS,False,Saliency_PTY'>
