,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.09180294040638443,IG,True,Saliency_PTY'>
1,True,-0.17379810818788416,IG,True,Saliency_PTY'>
2,True,0.1637878277673697,IG,True,Saliency_PTY'>
3,True,0.15620524505252542,IG,True,Saliency_PTY'>
4,True,0.02309728693261942,IG,True,Saliency_PTY'>
5,True,0.03457995850185864,IG,True,Saliency_PTY'>
6,True,-0.00830922288742052,IG,True,Saliency_PTY'>
7,True,0.2873538575237309,IG,True,Saliency_PTY'>
8,True,0.10482409426936831,IG,True,Saliency_PTY'>
9,True,-0.10408140444752807,IG,True,Saliency_PTY'>
10,True,0.019194531169395703,IG,True,Saliency_PTY'>
11,True,-0.15554391157394842,IG,True,Saliency_PTY'>
12,True,-0.17174225007967614,IG,True,Saliency_PTY'>
13,True,0.0635632272042742,IG,True,Saliency_PTY'>
14,True,-0.1303924425648901,IG,True,Saliency_PTY'>
15,True,0.11957290017463795,IG,True,Saliency_PTY'>
16,True,0.1431581552396785,IG,True,Saliency_PTY'>
17,True,-0.05392813029640117,IG,True,Saliency_PTY'>
18,True,0.017061191707824497,IG,True,Saliency_PTY'>
19,True,-0.03835231719169195,IG,True,Saliency_PTY'>
