,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.08436349215349914,SG,False,Saliency_PTY'>
1,True,-0.06583116351589907,SG,False,Saliency_PTY'>
2,True,0.11724265907505034,SG,False,Saliency_PTY'>
3,True,0.18690504969446584,SG,False,Saliency_PTY'>
4,True,-0.01586058372076924,SG,False,Saliency_PTY'>
5,True,-0.058938862753252864,SG,False,Saliency_PTY'>
6,True,0.01851092687595733,SG,False,Saliency_PTY'>
7,True,0.059826057591350595,SG,False,Saliency_PTY'>
8,True,0.25406176386402163,SG,False,Saliency_PTY'>
9,True,0.16152689903840764,SG,False,Saliency_PTY'>
10,True,0.12776699290739674,SG,False,Saliency_PTY'>
11,True,0.2073248484626929,SG,False,Saliency_PTY'>
12,True,-0.09725370602815292,SG,False,Saliency_PTY'>
13,True,-9.382998909935637e-05,SG,False,Saliency_PTY'>
14,True,-0.059562377649800664,SG,False,Saliency_PTY'>
15,True,-0.010574988923040225,SG,False,Saliency_PTY'>
16,True,-0.07836379882090806,SG,False,Saliency_PTY'>
17,True,-0.08918925621983856,SG,False,Saliency_PTY'>
18,True,-0.14585060995291874,SG,False,Saliency_PTY'>
19,True,0.002586945365018606,SG,False,Saliency_PTY'>
