,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.03507353422629944,authentic_opposing_information,100,TSEvo'>
1,True,0.11703117903052686,authentic_opposing_information,100,TSEvo'>
2,True,-0.13481276697975964,authentic_opposing_information,100,TSEvo'>
3,True,-0.19567884755101778,authentic_opposing_information,100,TSEvo'>
4,True,0.15026826401276983,authentic_opposing_information,100,TSEvo'>
5,True,0.07904034966061615,authentic_opposing_information,100,TSEvo'>
6,True,0.04053850293077704,authentic_opposing_information,100,TSEvo'>
7,True,-0.085247790314251,authentic_opposing_information,100,TSEvo'>
8,True,-0.01578684562910309,authentic_opposing_information,100,TSEvo'>
9,True,0.2919699713998089,authentic_opposing_information,100,TSEvo'>
10,True,0.022058799481941244,authentic_opposing_information,100,TSEvo'>
11,True,0.010024436467290308,authentic_opposing_information,100,TSEvo'>
12,True,-0.09931916258837092,authentic_opposing_information,100,TSEvo'>
13,True,0.013669392392848352,authentic_opposing_information,100,TSEvo'>
14,True,-0.006148695784131859,authentic_opposing_information,100,TSEvo'>
15,True,0.28508434808757893,authentic_opposing_information,100,TSEvo'>
16,True,-0.007578936863551091,authentic_opposing_information,100,TSEvo'>
17,True,0.014627978490023666,authentic_opposing_information,100,TSEvo'>
18,True,0.06082885519941931,authentic_opposing_information,100,TSEvo'>
19,True,0.20868773575025798,authentic_opposing_information,100,TSEvo'>
