,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.27787771594571764,GRAD,False,Saliency_PTY'>
1,True,-0.09502627147958785,GRAD,False,Saliency_PTY'>
2,True,-0.13553664585062433,GRAD,False,Saliency_PTY'>
3,True,-0.6868485183841541,GRAD,False,Saliency_PTY'>
4,True,0.4374551476704848,GRAD,False,Saliency_PTY'>
5,True,-0.1456471638031995,GRAD,False,Saliency_PTY'>
6,True,0.4621913255634389,GRAD,False,Saliency_PTY'>
7,True,0.4331018599430391,GRAD,False,Saliency_PTY'>
8,True,-0.3091150310424844,GRAD,False,Saliency_PTY'>
9,True,0.3635044785724225,GRAD,False,Saliency_PTY'>
10,True,-0.24182483582314576,GRAD,False,Saliency_PTY'>
11,True,0.29106508332235587,GRAD,False,Saliency_PTY'>
12,True,-0.4317214324114168,GRAD,False,Saliency_PTY'>
13,True,-0.6135668139237794,GRAD,False,Saliency_PTY'>
14,True,-0.25318274673071056,GRAD,False,Saliency_PTY'>
15,True,0.24505555939113818,GRAD,False,Saliency_PTY'>
16,True,-0.08464458242341728,GRAD,False,Saliency_PTY'>
17,True,0.007993645810990933,GRAD,False,Saliency_PTY'>
18,True,0.3724570999975502,GRAD,False,Saliency_PTY'>
19,True,0.2339100854190645,GRAD,False,Saliency_PTY'>
