,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,,IG,False,Saliency_PTY'>
1,True,,IG,False,Saliency_PTY'>
2,True,-0.09211988459554764,IG,False,Saliency_PTY'>
3,True,0.0568454075621161,IG,False,Saliency_PTY'>
4,True,-0.07914605900292804,IG,False,Saliency_PTY'>
5,True,-0.11433886352472498,IG,False,Saliency_PTY'>
6,True,0.059527793391161744,IG,False,Saliency_PTY'>
7,True,,IG,False,Saliency_PTY'>
8,True,,IG,False,Saliency_PTY'>
9,True,,IG,False,Saliency_PTY'>
10,True,,IG,False,Saliency_PTY'>
11,True,,IG,False,Saliency_PTY'>
12,True,,IG,False,Saliency_PTY'>
13,True,,IG,False,Saliency_PTY'>
14,True,-0.06654512630102559,IG,False,Saliency_PTY'>
15,True,,IG,False,Saliency_PTY'>
16,True,,IG,False,Saliency_PTY'>
17,True,,IG,False,Saliency_PTY'>
18,True,-0.05571566758241279,IG,False,Saliency_PTY'>
19,True,0.036738755165345055,IG,False,Saliency_PTY'>
