,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.0024367109926311456,GS,True,Saliency_PTY'>
1,True,-0.23431545150774086,GS,True,Saliency_PTY'>
2,True,-0.012995559140632175,GS,True,Saliency_PTY'>
3,True,-0.025213186406518363,GS,True,Saliency_PTY'>
4,True,-0.05946770042606144,GS,True,Saliency_PTY'>
5,True,-0.14199372294051762,GS,True,Saliency_PTY'>
6,True,0.12065203579505114,GS,True,Saliency_PTY'>
7,True,-0.10205360597983447,GS,True,Saliency_PTY'>
8,True,0.1045032577849881,GS,True,Saliency_PTY'>
9,True,0.0066286859798990305,GS,True,Saliency_PTY'>
10,True,0.0008791809349811496,GS,True,Saliency_PTY'>
11,True,-0.07773365539721307,GS,True,Saliency_PTY'>
12,True,0.02503674858693314,GS,True,Saliency_PTY'>
13,True,0.13261754469084233,GS,True,Saliency_PTY'>
14,True,0.05535690753610591,GS,True,Saliency_PTY'>
15,True,0.14044910983062542,GS,True,Saliency_PTY'>
16,True,0.10259537336579101,GS,True,Saliency_PTY'>
17,True,0.18388924120851574,GS,True,Saliency_PTY'>
18,True,0.07799070712168994,GS,True,Saliency_PTY'>
19,True,0.10013682203347019,GS,True,Saliency_PTY'>
