,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.1637197502892806,SG,False,Saliency_PTY'>
1,True,0.20092753763605942,SG,False,Saliency_PTY'>
2,True,0.08941566398145837,SG,False,Saliency_PTY'>
3,True,0.14689733606329497,SG,False,Saliency_PTY'>
4,True,0.10297807925832192,SG,False,Saliency_PTY'>
5,True,0.050523102769140286,SG,False,Saliency_PTY'>
6,True,-0.0013862157422740882,SG,False,Saliency_PTY'>
7,True,-0.024490067955010218,SG,False,Saliency_PTY'>
8,True,0.2088924225542671,SG,False,Saliency_PTY'>
9,True,-0.03332709927062624,SG,False,Saliency_PTY'>
10,True,0.13817187188562963,SG,False,Saliency_PTY'>
11,True,0.1650930678600048,SG,False,Saliency_PTY'>
12,True,0.11687842739357265,SG,False,Saliency_PTY'>
13,True,0.24596228145609117,SG,False,Saliency_PTY'>
14,True,-0.10250696903115533,SG,False,Saliency_PTY'>
15,True,0.1336003215199925,SG,False,Saliency_PTY'>
16,True,-0.011337446474743386,SG,False,Saliency_PTY'>
17,True,0.040713502526081566,SG,False,Saliency_PTY'>
18,True,0.252605792284769,SG,False,Saliency_PTY'>
19,True,0.04987096809316174,SG,False,Saliency_PTY'>
