,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.023624820478887382,GS,False,Saliency_PTY'>
1,True,0.5398124018673757,GS,False,Saliency_PTY'>
2,True,0.03432678703138875,GS,False,Saliency_PTY'>
3,True,0.46706047388716704,GS,False,Saliency_PTY'>
4,True,0.2931147047689018,GS,False,Saliency_PTY'>
5,True,0.2655585800483417,GS,False,Saliency_PTY'>
6,True,0.35191739786536275,GS,False,Saliency_PTY'>
7,True,-0.2032036494879747,GS,False,Saliency_PTY'>
8,True,0.39743856641953457,GS,False,Saliency_PTY'>
9,True,0.48013754610157466,GS,False,Saliency_PTY'>
10,True,0.47747340108485475,GS,False,Saliency_PTY'>
11,True,0.4156403668240181,GS,False,Saliency_PTY'>
12,True,0.11928747825108366,GS,False,Saliency_PTY'>
13,True,0.06176697195615697,GS,False,Saliency_PTY'>
14,True,-0.009501322696347746,GS,False,Saliency_PTY'>
15,True,0.4670809005159075,GS,False,Saliency_PTY'>
16,True,0.5206210585023698,GS,False,Saliency_PTY'>
17,True,0.020756552061838043,GS,False,Saliency_PTY'>
18,True,0.5692812111483884,GS,False,Saliency_PTY'>
19,True,0.4442011990353085,GS,False,Saliency_PTY'>
