,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,-0.2019612052700296,authentic_opposing_information,100,TSEvo'>
1,True,-0.012622088326379899,authentic_opposing_information,100,TSEvo'>
2,True,0.03964668258751936,authentic_opposing_information,100,TSEvo'>
3,True,0.045362508260846375,authentic_opposing_information,100,TSEvo'>
4,True,0.2794460419724384,authentic_opposing_information,100,TSEvo'>
5,True,0.0022289174649350076,authentic_opposing_information,100,TSEvo'>
6,True,0.0441920107707854,authentic_opposing_information,100,TSEvo'>
7,True,-0.09083705527404151,authentic_opposing_information,100,TSEvo'>
8,True,0.08646404032248922,authentic_opposing_information,100,TSEvo'>
9,True,-0.09406120298861777,authentic_opposing_information,100,TSEvo'>
10,True,-0.026459513903984863,authentic_opposing_information,100,TSEvo'>
11,True,-0.17457015751353752,authentic_opposing_information,100,TSEvo'>
12,True,-0.11107104644003693,authentic_opposing_information,100,TSEvo'>
13,True,0.015499920721112295,authentic_opposing_information,100,TSEvo'>
14,True,-0.05051176746420102,authentic_opposing_information,100,TSEvo'>
15,True,0.0725671822439836,authentic_opposing_information,100,TSEvo'>
16,True,-0.14509733925554572,authentic_opposing_information,100,TSEvo'>
17,True,0.07812285452190934,authentic_opposing_information,100,TSEvo'>
18,True,0.03518496069244984,authentic_opposing_information,100,TSEvo'>
19,True,0.02116269786232836,authentic_opposing_information,100,TSEvo'>
