,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.03498772118900405,GRAD,True,Saliency_PTY'>
1,True,-0.08146394409949334,GRAD,True,Saliency_PTY'>
2,True,-0.1381275774530441,GRAD,True,Saliency_PTY'>
3,True,0.22831494548689407,GRAD,True,Saliency_PTY'>
4,True,0.23480251228915527,GRAD,True,Saliency_PTY'>
5,True,0.1970230375816202,GRAD,True,Saliency_PTY'>
6,True,0.24918482974013842,GRAD,True,Saliency_PTY'>
7,True,0.00888492370941268,GRAD,True,Saliency_PTY'>
8,True,-0.09730827276072526,GRAD,True,Saliency_PTY'>
9,True,0.3497108691243877,GRAD,True,Saliency_PTY'>
10,True,0.15642644579815898,GRAD,True,Saliency_PTY'>
11,True,-0.0013436038114342072,GRAD,True,Saliency_PTY'>
12,True,0.012305118088793672,GRAD,True,Saliency_PTY'>
13,True,0.13733698607190528,GRAD,True,Saliency_PTY'>
14,True,-0.057242180883189414,GRAD,True,Saliency_PTY'>
15,True,-0.03515378407946186,GRAD,True,Saliency_PTY'>
16,True,-0.02723969541714783,GRAD,True,Saliency_PTY'>
17,True,0.20938994602680724,GRAD,True,Saliency_PTY'>
18,True,0.12334323507940295,GRAD,True,Saliency_PTY'>
19,True,-0.06784693569357501,GRAD,True,Saliency_PTY'>
