,monoton_synthetic,faithfulness_correlation_synthetic_flex,transformer,epochs,explanation
0,True,0.054544893143517265,authentic_opposing_information,100,TSEvo'>
1,True,0.12323869684463312,authentic_opposing_information,100,TSEvo'>
2,True,-0.13547714465729707,authentic_opposing_information,100,TSEvo'>
3,True,0.01823072344188156,authentic_opposing_information,100,TSEvo'>
4,True,-0.04866420465655225,authentic_opposing_information,100,TSEvo'>
5,True,0.08941371750605168,authentic_opposing_information,100,TSEvo'>
6,True,-0.040329729900108906,authentic_opposing_information,100,TSEvo'>
7,True,0.10715643788507004,authentic_opposing_information,100,TSEvo'>
8,True,-0.0729501282372789,authentic_opposing_information,100,TSEvo'>
9,True,0.04441775743354598,authentic_opposing_information,100,TSEvo'>
10,True,-0.1232657816130313,authentic_opposing_information,100,TSEvo'>
11,True,0.10258921332639079,authentic_opposing_information,100,TSEvo'>
12,True,0.13387338509353686,authentic_opposing_information,100,TSEvo'>
13,True,0.13644469251269567,authentic_opposing_information,100,TSEvo'>
14,True,0.0172436043557123,authentic_opposing_information,100,TSEvo'>
15,True,0.13179419188338518,authentic_opposing_information,100,TSEvo'>
16,True,-0.058802138833980486,authentic_opposing_information,100,TSEvo'>
17,True,-0.0035544595353915647,authentic_opposing_information,100,TSEvo'>
18,True,0.1097638125213518,authentic_opposing_information,100,TSEvo'>
19,True,0.14577023171082787,authentic_opposing_information,100,TSEvo'>
