,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.127868886827537,SG,True,Saliency_PTY'>
1,True,0.1033567438445356,SG,True,Saliency_PTY'>
2,True,0.016386703090271446,SG,True,Saliency_PTY'>
3,True,0.05990777666325999,SG,True,Saliency_PTY'>
4,True,0.08046863596108735,SG,True,Saliency_PTY'>
5,True,-0.03846660910661674,SG,True,Saliency_PTY'>
6,True,-0.037943885350677165,SG,True,Saliency_PTY'>
7,True,-0.14447213301115824,SG,True,Saliency_PTY'>
8,True,-0.11094159822946217,SG,True,Saliency_PTY'>
9,True,0.07704630348802055,SG,True,Saliency_PTY'>
10,True,0.09886331132485544,SG,True,Saliency_PTY'>
11,True,0.20562997356660587,SG,True,Saliency_PTY'>
12,True,0.31741788250114616,SG,True,Saliency_PTY'>
13,True,0.02138249548884231,SG,True,Saliency_PTY'>
14,True,-0.09990940853059387,SG,True,Saliency_PTY'>
15,True,0.014825172781948047,SG,True,Saliency_PTY'>
16,True,-0.016763855805660515,SG,True,Saliency_PTY'>
17,True,-0.15555791412418737,SG,True,Saliency_PTY'>
18,True,-0.019322410463392472,SG,True,Saliency_PTY'>
19,True,0.012924060242747863,SG,True,Saliency_PTY'>
