,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,-0.10946382140524737,SG,True,Saliency_PTY'>
1,True,-0.04127177903134137,SG,True,Saliency_PTY'>
2,True,,SG,True,Saliency_PTY'>
3,True,,SG,True,Saliency_PTY'>
4,True,,SG,True,Saliency_PTY'>
5,True,-0.015035102661439833,SG,True,Saliency_PTY'>
6,True,-0.015359814052008258,SG,True,Saliency_PTY'>
7,True,0.11021260382791037,SG,True,Saliency_PTY'>
8,True,,SG,True,Saliency_PTY'>
9,True,,SG,True,Saliency_PTY'>
10,True,,SG,True,Saliency_PTY'>
11,True,0.1486623923768175,SG,True,Saliency_PTY'>
12,True,,SG,True,Saliency_PTY'>
13,True,,SG,True,Saliency_PTY'>
14,True,,SG,True,Saliency_PTY'>
15,True,,SG,True,Saliency_PTY'>
16,True,,SG,True,Saliency_PTY'>
17,True,,SG,True,Saliency_PTY'>
18,True,,SG,True,Saliency_PTY'>
19,True,,SG,True,Saliency_PTY'>
