,monoton_synthetic,faithfulness_correlation_synthetic_flex,method,tsr,explanation
0,True,0.07317632912553255,GS,True,Saliency_PTY'>
1,True,0.008779855431261228,GS,True,Saliency_PTY'>
2,True,-0.04081067234077156,GS,True,Saliency_PTY'>
3,True,0.067686423957556,GS,True,Saliency_PTY'>
4,True,-0.02483021287463628,GS,True,Saliency_PTY'>
5,True,-0.04581059464335081,GS,True,Saliency_PTY'>
6,True,0.08964228448916563,GS,True,Saliency_PTY'>
7,True,-0.13963564905904682,GS,True,Saliency_PTY'>
8,True,-0.009570977096067386,GS,True,Saliency_PTY'>
9,True,0.035143440835796756,GS,True,Saliency_PTY'>
10,True,-0.0616569220791567,GS,True,Saliency_PTY'>
11,True,0.09016712683245194,GS,True,Saliency_PTY'>
12,True,-0.02463756588001663,GS,True,Saliency_PTY'>
13,True,0.07238745546206765,GS,True,Saliency_PTY'>
14,True,-0.13708601345963262,GS,True,Saliency_PTY'>
15,True,0.49915819507647013,GS,True,Saliency_PTY'>
16,True,-0.0981104824848248,GS,True,Saliency_PTY'>
17,True,-0.15481928512929374,GS,True,Saliency_PTY'>
18,True,0.010455622637137724,GS,True,Saliency_PTY'>
19,True,-0.05443186827917283,GS,True,Saliency_PTY'>
